年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,11,新潟県,-,-,1,0.02,8,0.14,62,1.09,125,2.19,5,0.09,14,0.25,1,0.02,16,0.28,1,0.02,3,0.05,2,0.20,-,-,-,-,-,-,-,-,-,-,1,0.08
2022,11,富山県,1,0.02,56,1.93,8,0.28,14,0.48,114,3.93,-,-,-,-,-,-,5,0.17,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,石川県,-,-,-,-,21,0.72,4,0.14,140,4.83,5,0.17,-,-,1,0.03,8,0.28,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,福井県,-,-,10,0.43,6,0.26,6,0.26,84,3.65,2,0.09,25,1.09,-,-,9,0.39,5,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,山梨県,-,-,-,-,-,-,1,0.04,51,2.13,-,-,-,-,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,長野県,4,0.05,6,0.11,3,0.06,2,0.04,219,4.06,4,0.07,4,0.07,-,-,7,0.13,2,0.04,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2022,11,岐阜県,-,-,38,0.72,6,0.11,9,0.17,151,2.85,2,0.04,-,-,-,-,9,0.17,1,0.02,1,0.02,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2022,11,静岡県,1,0.01,4,0.05,9,0.12,25,0.34,275,3.77,2,0.03,-,-,3,0.04,16,0.22,-,-,3,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,愛知県,1,0.01,34,0.19,9,0.05,56,0.31,686,3.79,6,0.03,9,0.05,-,-,31,0.17,2,0.01,3,0.02,-,-,4,0.11,-,-,-,-,-,-,-,-,-,-
2022,11,三重県,-,-,-,-,3,0.07,7,0.16,145,3.22,8,0.18,-,-,-,-,8,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,滋賀県,1,0.02,1,0.03,1,0.03,9,0.25,82,2.28,1,0.03,3,0.08,-,-,8,0.22,1,0.03,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
2022,11,京都府,-,-,1,0.01,9,0.12,13,0.18,156,2.11,1,0.01,7,0.09,3,0.04,13,0.18,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
2022,11,大阪府,1,0.00,20,0.10,22,0.11,25,0.13,437,2.22,5,0.03,4,0.02,2,0.01,48,0.24,3,0.02,6,0.03,-,-,2,0.04,-,-,-,-,-,-,-,-,-,-
2022,11,兵庫県,1,0.01,4,0.03,12,0.09,25,0.20,500,3.94,6,0.05,6,0.05,-,-,26,0.20,-,-,4,0.03,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-
2022,11,奈良県,-,-,7,0.21,3,0.09,-,-,53,1.56,1,0.03,-,-,-,-,10,0.29,-,-,-,-,-,-,1,0.10,-,-,-,-,-,-,-,-,-,-
2022,11,和歌山県,-,-,-,-,1,0.03,9,0.30,91,3.03,2,0.07,-,-,-,-,5,0.17,-,-,1,0.03,-,-,4,1.00,-,-,-,-,-,-,-,-,-,-
2022,11,鳥取県,-,-,-,-,1,0.05,46,2.42,56,2.95,-,-,2,0.11,-,-,6,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,島根県,-,-,16,0.70,-,-,4,0.17,83,3.61,-,-,2,0.09,2,0.09,12,0.52,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,岡山県,1,0.01,6,0.11,4,0.07,4,0.07,182,3.37,2,0.04,3,0.06,1,0.02,9,0.17,-,-,4,0.07,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,11,広島県,-,-,-,-,10,0.14,8,0.11,283,3.99,5,0.07,9,0.13,-,-,24,0.34,6,0.08,-,-,2,0.11,2,0.11,-,-,-,-,-,-,-,-,-,-
2022,11,山口県,-,-,5,0.11,3,0.07,20,0.43,235,5.11,8,0.17,2,0.04,2,0.04,9,0.20,1,0.02,2,0.04,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
2022,11,徳島県,-,-,1,0.04,-,-,3,0.13,60,2.61,-,-,-,-,1,0.04,6,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,香川県,-,-,-,-,-,-,7,0.25,150,5.36,1,0.04,3,0.11,-,-,17,0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,愛媛県,1,0.02,34,0.92,1,0.03,21,0.57,278,7.51,3,0.08,-,-,-,-,16,0.43,-,-,1,0.03,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-
2022,11,高知県,-,-,-,-,2,0.07,6,0.21,86,3.07,2,0.07,-,-,-,-,3,0.11,-,-,3,0.11,-,-,-,-,-,-,-,-,-,-,-,-,1,0.13
2022,11,福岡県,2,0.01,47,0.39,22,0.18,82,0.68,598,4.98,10,0.08,9,0.08,2,0.02,48,0.40,2,0.02,5,0.04,-,-,3,0.12,-,-,-,-,-,-,-,-,-,-
2022,11,佐賀県,-,-,2,0.09,4,0.17,11,0.48,93,4.04,2,0.09,-,-,-,-,18,0.78,-,-,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-,1,0.17
2022,11,長崎県,-,-,28,0.64,9,0.20,35,0.80,155,3.52,-,-,4,0.09,-,-,18,0.41,-,-,2,0.05,-,-,-,-,-,-,1,0.08,-,-,-,-,-,-
2022,11,熊本県,-,-,24,0.48,5,0.10,29,0.58,158,3.16,9,0.18,-,-,-,-,29,0.58,1,0.02,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,1,0.07
2022,11,大分県,-,-,5,0.14,3,0.08,4,0.11,350,9.72,8,0.22,4,0.11,-,-,20,0.56,1,0.03,3,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,11,宮崎県,-,-,87,2.42,5,0.14,20,0.56,256,7.11,5,0.14,-,-,1,0.03,17,0.47,1,0.03,-,-,-,-,5,0.83,-,-,-,-,-,-,-,-,-,-
2022,11,鹿児島県,-,-,22,0.42,21,0.40,14,0.26,430,8.11,11,0.21,26,0.49,-,-,19,0.36,1,0.02,3,0.06,-,-,11,1.57,-,-,1,0.08,-,-,-,-,-,-
2022,11,沖縄県,-,-,1,0.03,4,0.12,15,0.44,45,1.32,4,0.12,31,0.91,1,0.03,12,0.35,2,0.06,1,0.03,-,-,3,0.33,1,0.14,1,0.14,-,-,-,-,-,-
2022,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
