年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,17,東京都,2,0.00,1,0.00,11,0.04,90,0.35,238,0.93,19,0.07,7,0.03,9,0.04,68,0.26,1,0.00,9,0.04,1,0.03,4,0.11,2,0.08,-,-,5,0.21,-,-,-,-
2020,17,神奈川県,1,0.00,5,0.02,7,0.03,106,0.48,174,0.78,16,0.07,3,0.01,5,0.02,67,0.30,1,0.00,6,0.03,-,-,8,0.16,-,-,-,-,-,-,-,-,-,-
2020,17,新潟県,-,-,7,0.12,25,0.44,183,3.21,68,1.19,25,0.44,2,0.04,6,0.11,25,0.44,-,-,5,0.09,-,-,2,0.20,-,-,-,-,8,0.62,-,-,-,-
2020,17,富山県,-,-,1,0.03,14,0.48,32,1.10,58,2.00,4,0.14,-,-,4,0.14,11,0.38,2,0.07,1,0.03,-,-,-,-,-,-,1,0.20,3,0.60,-,-,2,0.40
2020,17,石川県,-,-,-,-,13,0.45,51,1.76,33,1.14,10,0.34,-,-,6,0.21,5,0.17,-,-,2,0.07,-,-,-,-,-,-,-,-,2,0.40,-,-,-,-
2020,17,福井県,-,-,3,0.13,8,0.35,20,0.87,41,1.78,4,0.17,-,-,4,0.17,14,0.61,-,-,-,-,-,-,1,0.33,-,-,-,-,4,0.67,-,-,-,-
2020,17,山梨県,-,-,1,0.04,-,-,12,0.50,21,0.88,1,0.04,-,-,1,0.04,3,0.13,-,-,1,0.04,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2020,17,長野県,3,0.03,-,-,1,0.02,20,0.37,66,1.22,5,0.09,1,0.02,9,0.17,23,0.43,2,0.04,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2020,17,岐阜県,1,0.01,1,0.02,10,0.19,15,0.29,16,0.31,7,0.13,-,-,2,0.04,9,0.17,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2020,17,静岡県,1,0.01,-,-,7,0.08,46,0.52,106,1.19,14,0.16,1,0.01,5,0.06,24,0.27,-,-,3,0.03,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-
2020,17,愛知県,1,0.01,6,0.03,14,0.08,106,0.58,178,0.98,9,0.05,3,0.02,8,0.04,33,0.18,2,0.01,7,0.04,-,-,-,-,1,0.07,4,0.27,2,0.13,-,-,-,-
2020,17,三重県,1,0.01,3,0.07,8,0.18,33,0.73,53,1.18,5,0.11,1,0.02,9,0.20,26,0.58,1,0.02,2,0.04,-,-,1,0.08,-,-,1,0.11,2,0.22,-,-,-,-
2020,17,滋賀県,-,-,-,-,1,0.03,15,0.42,25,0.69,-,-,-,-,5,0.14,11,0.31,-,-,-,-,-,-,-,-,-,-,1,0.14,4,0.57,-,-,-,-
2020,17,京都府,3,0.02,2,0.03,2,0.03,46,0.61,63,0.84,5,0.07,3,0.04,3,0.04,19,0.25,1,0.01,-,-,-,-,2,0.11,-,-,-,-,1,0.14,-,-,-,-
2020,17,大阪府,2,0.01,9,0.05,15,0.08,83,0.42,224,1.14,10,0.05,8,0.04,7,0.04,56,0.29,4,0.02,7,0.04,-,-,7,0.13,-,-,-,-,-,-,-,-,-,-
2020,17,兵庫県,6,0.03,4,0.03,17,0.13,24,0.19,102,0.80,11,0.09,4,0.03,5,0.04,40,0.31,4,0.03,5,0.04,-,-,12,0.34,1,0.07,-,-,1,0.07,-,-,-,-
2020,17,奈良県,2,0.04,-,-,5,0.15,33,0.97,32,0.94,-,-,4,0.12,3,0.09,10,0.29,2,0.06,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,17,和歌山県,-,-,2,0.07,3,0.10,17,0.57,33,1.10,2,0.07,-,-,6,0.20,10,0.33,-,-,-,-,-,-,-,-,1,0.09,1,0.09,5,0.45,-,-,-,-
2020,17,鳥取県,2,0.07,1,0.05,6,0.32,75,3.95,65,3.42,3,0.16,-,-,2,0.11,2,0.11,-,-,-,-,-,-,-,-,-,-,-,-,1,0.20,-,-,1,0.20
2020,17,島根県,-,-,5,0.22,6,0.26,17,0.74,65,2.83,1,0.04,1,0.04,1,0.04,13,0.57,-,-,1,0.04,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
2020,17,岡山県,1,0.01,1,0.02,9,0.17,37,0.69,115,2.13,1,0.02,-,-,7,0.13,21,0.39,1,0.02,8,0.15,-,-,3,0.25,1,0.20,-,-,1,0.20,-,-,-,-
2020,17,広島県,-,-,3,0.04,16,0.23,52,0.74,129,1.84,7,0.10,1,0.01,3,0.04,26,0.37,1,0.01,2,0.03,1,0.05,9,0.47,-,-,1,0.05,1,0.05,-,-,2,0.10
2020,17,山口県,-,-,2,0.04,4,0.09,37,0.80,77,1.67,5,0.11,1,0.02,13,0.28,22,0.48,2,0.04,2,0.04,-,-,2,0.22,-,-,-,-,4,0.44,-,-,1,0.11
2020,17,徳島県,-,-,1,0.04,5,0.22,11,0.48,39,1.70,1,0.04,-,-,-,-,13,0.57,-,-,1,0.04,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2020,17,香川県,-,-,-,-,5,0.18,8,0.29,54,1.93,2,0.07,1,0.04,2,0.07,12,0.43,-,-,1,0.04,-,-,2,0.40,-,-,-,-,2,0.50,-,-,-,-
2020,17,愛媛県,4,0.07,3,0.08,3,0.08,40,1.08,84,2.27,7,0.19,-,-,10,0.27,18,0.49,-,-,5,0.14,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
2020,17,高知県,-,-,3,0.11,7,0.25,17,0.61,29,1.04,2,0.07,6,0.21,1,0.04,14,0.50,-,-,2,0.07,-,-,1,0.33,-,-,-,-,1,0.13,-,-,-,-
2020,17,福岡県,2,0.01,5,0.04,27,0.23,189,1.58,203,1.69,31,0.26,6,0.05,9,0.08,68,0.57,6,0.05,7,0.06,-,-,2,0.08,-,-,-,-,2,0.13,-,-,-,-
2020,17,佐賀県,-,-,1,0.04,14,0.61,33,1.43,41,1.78,4,0.17,6,0.26,2,0.09,17,0.74,16,0.70,1,0.04,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
2020,17,長崎県,-,-,4,0.09,13,0.30,104,2.36,52,1.18,8,0.18,3,0.07,9,0.20,17,0.39,4,0.09,1,0.02,-,-,-,-,-,-,-,-,1,0.08,-,-,-,-
2020,17,熊本県,-,-,9,0.18,15,0.30,45,0.90,68,1.36,12,0.24,5,0.10,8,0.16,30,0.60,1,0.02,7,0.14,-,-,7,0.78,-,-,-,-,2,0.13,-,-,-,-
2020,17,大分県,-,-,1,0.03,4,0.11,33,0.92,103,2.86,4,0.11,1,0.03,14,0.39,16,0.44,1,0.03,5,0.14,-,-,-,-,-,-,-,-,6,0.55,-,-,-,-
2020,17,宮崎県,-,-,-,-,22,0.63,86,2.46,112,3.20,1,0.03,-,-,11,0.31,32,0.91,-,-,-,-,-,-,2,0.33,-,-,-,-,-,-,-,-,-,-
2020,17,鹿児島県,3,0.03,10,0.19,29,0.55,71,1.34,207,3.91,10,0.19,11,0.21,7,0.13,27,0.51,1,0.02,3,0.06,-,-,4,0.57,-,-,-,-,1,0.08,-,-,-,-
2020,17,沖縄県,6,0.10,-,-,2,0.06,20,0.59,19,0.56,7,0.21,-,-,-,-,5,0.15,5,0.15,-,-,-,-,2,0.22,1,0.14,-,-,1,0.14,-,-,-,-
2020,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
