年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2021,40,愛媛県,-,-,25,0.68,3,0.08,8,0.22,153,4.14,2,0.05,90,2.43,1,0.03,18,0.49,39,1.05,2,0.05,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2021,40,高知県,-,-,1,0.04,1,0.04,4,0.14,32,1.14,3,0.11,41,1.46,1,0.04,10,0.36,20,0.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,40,福岡県,-,-,56,0.47,30,0.25,128,1.07,454,3.78,9,0.08,1391,11.59,-,-,63,0.53,234,1.95,5,0.04,-,-,12,0.46,-,-,1,0.07,-,-,-,-,-,-
2021,40,佐賀県,-,-,27,1.17,4,0.17,3,0.13,47,2.04,1,0.04,201,8.74,-,-,15,0.65,27,1.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,40,長崎県,1,0.01,11,0.25,4,0.09,107,2.43,55,1.25,7,0.16,121,2.75,-,-,16,0.36,13,0.30,3,0.07,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-
2021,40,熊本県,-,-,49,0.98,3,0.06,18,0.36,153,3.06,2,0.04,261,5.22,-,-,26,0.52,47,0.94,2,0.04,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2021,40,大分県,-,-,1,0.03,3,0.08,10,0.28,193,5.36,7,0.19,508,14.11,-,-,16,0.44,103,2.86,3,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,40,宮崎県,-,-,30,0.83,8,0.22,20,0.56,137,3.81,3,0.08,218,6.06,1,0.03,38,1.06,46,1.28,-,-,-,-,3,0.50,-,-,-,-,-,-,-,-,-,-
2021,40,鹿児島県,1,0.01,246,4.56,8,0.15,34,0.63,160,2.96,4,0.07,267,4.94,-,-,27,0.50,19,0.35,4,0.07,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
2021,40,沖縄県,-,-,115,3.38,5,0.15,25,0.74,30,0.88,3,0.09,4,0.12,-,-,10,0.29,4,0.12,2,0.06,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
2021,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
