年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,20,広島県,-,-,-,-,8,0.11,24,0.34,70,1.00,6,0.09,-,-,7,0.10,16,0.23,2,0.03,4,0.06,-,-,4,0.21,-,-,2,0.10,1,0.05,-,-,-,-
2020,20,山口県,-,-,-,-,2,0.04,21,0.46,64,1.39,6,0.13,5,0.11,1,0.02,31,0.67,1,0.02,1,0.02,-,-,2,0.22,-,-,-,-,1,0.11,-,-,-,-
2020,20,徳島県,-,-,2,0.09,3,0.13,11,0.48,32,1.39,-,-,-,-,2,0.09,9,0.39,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2020,20,香川県,2,0.04,-,-,6,0.21,8,0.29,37,1.32,5,0.18,1,0.04,3,0.11,17,0.61,1,0.04,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2020,20,愛媛県,-,-,-,-,2,0.05,52,1.41,76,2.05,6,0.16,-,-,7,0.19,21,0.57,1,0.03,2,0.05,-,-,8,1.00,-,-,-,-,-,-,-,-,-,-
2020,20,高知県,-,-,-,-,5,0.18,6,0.21,25,0.89,3,0.11,1,0.04,3,0.11,8,0.29,1,0.04,4,0.14,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
2020,20,福岡県,-,-,1,0.01,11,0.09,125,1.04,201,1.68,9,0.08,3,0.03,4,0.03,72,0.60,3,0.03,6,0.05,-,-,3,0.12,-,-,-,-,1,0.07,-,-,-,-
2020,20,佐賀県,-,-,-,-,8,0.35,27,1.17,23,1.00,1,0.04,1,0.04,5,0.22,18,0.78,-,-,1,0.04,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
2020,20,長崎県,-,-,-,-,14,0.32,71,1.61,27,0.61,7,0.16,4,0.09,6,0.14,16,0.36,1,0.02,2,0.05,-,-,-,-,-,-,-,-,1,0.08,-,-,-,-
2020,20,熊本県,-,-,-,-,6,0.12,40,0.80,71,1.42,19,0.38,4,0.08,5,0.10,33,0.66,2,0.04,3,0.06,-,-,3,0.33,-,-,1,0.07,1,0.07,-,-,-,-
2020,20,大分県,-,-,1,0.03,5,0.14,32,0.89,109,3.03,4,0.11,2,0.06,10,0.28,19,0.53,3,0.08,1,0.03,-,-,2,0.40,-,-,-,-,4,0.36,-,-,-,-
2020,20,宮崎県,-,-,-,-,18,0.50,51,1.42,115,3.19,8,0.22,5,0.14,2,0.06,30,0.83,1,0.03,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,20,鹿児島県,-,-,3,0.06,36,0.68,55,1.04,196,3.70,8,0.15,9,0.17,11,0.21,28,0.53,1,0.02,7,0.13,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2020,20,沖縄県,-,-,-,-,1,0.03,12,0.35,15,0.44,15,0.44,3,0.09,-,-,10,0.29,2,0.06,3,0.09,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
2020,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
