年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,45,埼玉県,-,-,-,-,27,0.17,113,0.70,371,2.29,29,0.18,3,0.02,2,0.01,75,0.46,13,0.08,17,0.10,1,0.02,10,0.24,-,-,-,-,1,0.09,-,-,-,-
2020,45,千葉県,4,0.02,-,-,10,0.08,88,0.66,139,1.05,30,0.23,1,0.01,3,0.02,55,0.41,5,0.04,5,0.04,-,-,7,0.21,-,-,1,0.11,-,-,-,-,-,-
2020,45,東京都,4,0.01,-,-,20,0.08,108,0.42,586,2.29,46,0.18,7,0.03,2,0.01,114,0.45,9,0.04,14,0.05,1,0.03,9,0.24,-,-,-,-,1,0.04,1,0.04,-,-
2020,45,神奈川県,1,0.00,1,0.00,14,0.06,120,0.53,315,1.40,37,0.16,2,0.01,1,0.00,94,0.42,2,0.01,13,0.06,1,0.02,25,0.50,-,-,1,0.10,-,-,-,-,2,0.20
2020,45,新潟県,-,-,-,-,11,0.19,80,1.40,67,1.18,32,0.56,-,-,-,-,36,0.63,-,-,4,0.07,-,-,1,0.10,1,0.08,-,-,-,-,-,-,-,-
2020,45,富山県,-,-,1,0.03,7,0.24,28,0.97,52,1.79,7,0.24,2,0.07,-,-,10,0.34,1,0.03,2,0.07,-,-,1,0.14,-,-,-,-,2,0.40,-,-,-,-
2020,45,石川県,-,-,-,-,7,0.24,10,0.34,45,1.55,1,0.03,5,0.17,1,0.03,7,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,福井県,-,-,-,-,8,0.35,8,0.35,32,1.39,3,0.13,-,-,-,-,7,0.30,8,0.35,-,-,-,-,-,-,1,0.17,1,0.17,-,-,-,-,-,-
2020,45,山梨県,-,-,-,-,1,0.04,9,0.38,35,1.46,2,0.08,-,-,-,-,6,0.25,-,-,-,-,-,-,-,-,-,-,2,0.20,-,-,-,-,-,-
2020,45,長野県,-,-,-,-,3,0.06,32,0.59,98,1.81,16,0.30,1,0.02,-,-,15,0.28,2,0.04,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2020,45,岐阜県,1,0.01,-,-,9,0.17,16,0.30,44,0.83,4,0.08,-,-,-,-,7,0.13,-,-,-,-,-,-,1,0.09,-,-,-,-,1,0.20,-,-,-,-
2020,45,静岡県,-,-,2,0.02,12,0.13,32,0.36,117,1.31,7,0.08,1,0.01,2,0.02,31,0.35,4,0.04,6,0.07,-,-,5,0.23,1,0.10,-,-,-,-,-,-,-,-
2020,45,愛知県,1,0.01,3,0.02,18,0.10,105,0.58,241,1.32,24,0.13,-,-,-,-,62,0.34,3,0.02,1,0.01,-,-,2,0.06,-,-,1,0.07,-,-,-,-,-,-
2020,45,三重県,-,-,-,-,6,0.13,14,0.31,47,1.04,5,0.11,-,-,-,-,20,0.44,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,滋賀県,-,-,-,-,4,0.11,25,0.69,55,1.53,13,0.36,-,-,-,-,10,0.28,4,0.11,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,京都府,-,-,-,-,8,0.10,34,0.44,89,1.16,16,0.21,4,0.05,1,0.01,18,0.23,12,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,大阪府,8,0.03,2,0.01,35,0.18,118,0.60,364,1.86,32,0.16,5,0.03,2,0.01,60,0.31,71,0.36,2,0.01,-,-,5,0.10,-,-,-,-,-,-,-,-,-,-
2020,45,兵庫県,-,-,-,-,35,0.27,48,0.37,236,1.83,15,0.12,2,0.02,-,-,32,0.25,51,0.40,7,0.05,-,-,6,0.17,1,0.07,-,-,-,-,-,-,-,-
2020,45,奈良県,-,-,-,-,3,0.09,9,0.26,64,1.88,8,0.24,-,-,-,-,18,0.53,7,0.21,-,-,-,-,3,0.30,-,-,-,-,-,-,-,-,-,-
2020,45,和歌山県,-,-,-,-,5,0.17,10,0.33,31,1.03,7,0.23,-,-,-,-,13,0.43,2,0.07,-,-,-,-,-,-,-,-,-,-,1,0.09,-,-,-,-
2020,45,鳥取県,-,-,-,-,5,0.26,44,2.32,24,1.26,6,0.32,2,0.11,-,-,10,0.53,12,0.63,-,-,-,-,1,0.20,-,-,1,0.20,-,-,-,-,-,-
2020,45,島根県,-,-,1,0.04,3,0.13,18,0.78,53,2.30,4,0.17,1,0.04,-,-,11,0.48,21,0.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,岡山県,1,0.01,2,0.04,8,0.15,18,0.33,127,2.35,7,0.13,4,0.07,1,0.02,12,0.22,23,0.43,4,0.07,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-
2020,45,広島県,-,-,-,-,15,0.21,39,0.54,113,1.57,10,0.14,48,0.67,1,0.01,24,0.33,16,0.22,4,0.06,1,0.05,5,0.26,-,-,-,-,-,-,-,-,-,-
2020,45,山口県,-,-,1,0.02,5,0.11,37,0.80,54,1.17,2,0.04,-,-,-,-,19,0.41,13,0.28,-,-,-,-,2,0.22,-,-,-,-,1,0.11,-,-,-,-
2020,45,徳島県,-,-,-,-,2,0.09,4,0.17,47,2.04,4,0.17,1,0.04,-,-,1,0.04,6,0.26,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,香川県,-,-,-,-,6,0.21,11,0.39,61,2.18,4,0.14,5,0.18,-,-,12,0.43,25,0.89,2,0.07,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2020,45,愛媛県,1,0.02,1,0.03,6,0.16,25,0.68,92,2.49,6,0.16,1,0.03,2,0.05,18,0.49,2,0.05,1,0.03,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2020,45,高知県,-,-,-,-,4,0.14,16,0.57,34,1.21,8,0.29,25,0.89,-,-,9,0.32,25,0.89,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
2020,45,福岡県,-,-,1,0.01,80,0.67,151,1.26,629,5.24,32,0.27,16,0.13,-,-,89,0.74,8,0.07,4,0.03,-,-,5,0.19,2,0.13,-,-,1,0.07,-,-,-,-
2020,45,佐賀県,-,-,-,-,9,0.39,18,0.78,40,1.74,-,-,-,-,-,-,15,0.65,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,長崎県,1,0.01,-,-,4,0.09,46,1.05,44,1.00,7,0.16,-,-,1,0.02,17,0.39,-,-,2,0.05,-,-,2,0.25,1,0.08,-,-,2,0.17,-,-,-,-
2020,45,熊本県,-,-,-,-,6,0.12,28,0.56,132,2.64,7,0.14,17,0.34,1,0.02,31,0.62,5,0.10,4,0.08,-,-,4,0.44,1,0.07,-,-,-,-,-,-,-,-
2020,45,大分県,-,-,-,-,6,0.17,23,0.64,160,4.44,8,0.22,2,0.06,-,-,10,0.28,1,0.03,1,0.03,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2020,45,宮崎県,-,-,1,0.03,13,0.36,66,1.83,126,3.50,8,0.22,30,0.83,1,0.03,18,0.50,26,0.72,3,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,鹿児島県,-,-,134,2.48,30,0.56,39,0.72,157,2.91,20,0.37,71,1.31,4,0.07,31,0.57,9,0.17,7,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,45,沖縄県,-,-,173,5.09,2,0.06,30,0.88,22,0.65,2,0.06,45,1.32,-,-,7,0.21,10,0.29,3,0.09,-,-,1,0.11,1,0.14,2,0.29,1,0.14,-,-,-,-
2020,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
