年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,15,福井県,-,-,51,2.22,3,0.13,6,0.26,84,3.65,-,-,40,1.74,2,0.09,6,0.26,5,0.22,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,山梨県,-,-,-,-,-,-,1,0.04,72,3.00,1,0.04,2,0.08,-,-,5,0.21,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,長野県,2,0.02,1,0.02,2,0.04,6,0.11,232,4.30,3,0.06,-,-,-,-,14,0.26,2,0.04,1,0.02,-,-,3,0.27,-,-,1,0.09,-,-,-,-,1,0.09
2022,15,岐阜県,-,-,11,0.21,4,0.08,6,0.11,150,2.83,2,0.04,2,0.04,-,-,12,0.23,1,0.02,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,静岡県,-,-,17,0.19,4,0.04,8,0.09,269,3.02,1,0.01,5,0.06,8,0.09,26,0.29,-,-,4,0.04,-,-,1,0.05,-,-,-,-,-,-,-,-,-,-
2022,15,愛知県,-,-,30,0.16,8,0.04,73,0.40,494,2.71,9,0.05,3,0.02,4,0.02,47,0.26,-,-,4,0.02,1,0.03,2,0.06,1,0.07,-,-,-,-,-,-,-,-
2022,15,三重県,-,-,-,-,3,0.07,5,0.11,103,2.29,5,0.11,2,0.04,-,-,9,0.20,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,滋賀県,-,-,5,0.14,1,0.03,3,0.08,83,2.31,1,0.03,1,0.03,-,-,12,0.33,1,0.03,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-
2022,15,京都府,-,-,3,0.04,6,0.08,28,0.37,135,1.78,6,0.08,1,0.01,1,0.01,14,0.18,6,0.08,-,-,-,-,1,0.06,-,-,-,-,-,-,1,0.14,-,-
2022,15,大阪府,-,-,28,0.14,19,0.10,52,0.26,479,2.43,13,0.07,6,0.03,1,0.01,55,0.28,2,0.01,6,0.03,-,-,2,0.04,-,-,-,-,-,-,-,-,-,-
2022,15,兵庫県,1,0.01,2,0.02,5,0.04,18,0.14,431,3.34,4,0.03,11,0.09,3,0.02,31,0.24,1,0.01,3,0.02,-,-,6,0.17,-,-,1,0.07,-,-,-,-,-,-
2022,15,奈良県,-,-,-,-,3,0.09,-,-,106,3.12,1,0.03,3,0.09,-,-,10,0.29,-,-,2,0.06,-,-,3,0.30,-,-,-,-,-,-,-,-,-,-
2022,15,和歌山県,-,-,-,-,3,0.10,1,0.03,59,1.97,1,0.03,1,0.03,-,-,11,0.37,-,-,1,0.03,-,-,1,0.25,1,0.09,1,0.09,-,-,-,-,-,-
2022,15,鳥取県,-,-,-,-,2,0.11,38,2.00,95,5.00,-,-,1,0.05,1,0.05,6,0.32,2,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,島根県,-,-,20,0.87,6,0.26,4,0.17,144,6.26,4,0.17,1,0.04,-,-,7,0.30,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,岡山県,-,-,-,-,4,0.07,22,0.41,170,3.15,2,0.04,1,0.02,-,-,12,0.22,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,広島県,-,-,16,0.22,10,0.14,11,0.15,265,3.68,7,0.10,27,0.38,1,0.01,18,0.25,3,0.04,2,0.03,1,0.05,7,0.37,-,-,-,-,1,0.05,-,-,-,-
2022,15,山口県,-,-,3,0.07,3,0.07,25,0.56,228,5.07,2,0.04,-,-,-,-,17,0.38,-,-,1,0.02,-,-,-,-,-,-,-,-,2,0.22,-,-,-,-
2022,15,徳島県,-,-,1,0.04,-,-,16,0.70,39,1.70,2,0.09,-,-,-,-,8,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,香川県,-,-,-,-,3,0.11,7,0.25,115,4.11,3,0.11,-,-,1,0.04,10,0.36,-,-,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,愛媛県,-,-,13,0.36,2,0.06,15,0.42,204,5.67,3,0.08,1,0.03,1,0.03,19,0.53,-,-,2,0.06,-,-,4,0.50,-,-,-,-,-,-,-,-,-,-
2022,15,高知県,-,-,-,-,8,0.29,2,0.07,91,3.25,5,0.18,-,-,-,-,15,0.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,福岡県,-,-,23,0.19,15,0.13,69,0.58,677,5.64,16,0.13,1,0.01,3,0.03,84,0.70,-,-,6,0.05,-,-,7,0.27,-,-,-,-,-,-,-,-,-,-
2022,15,佐賀県,-,-,7,0.30,3,0.13,5,0.22,78,3.39,5,0.22,-,-,1,0.04,20,0.87,1,0.04,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,長崎県,-,-,12,0.27,10,0.23,9,0.20,111,2.52,-,-,5,0.11,-,-,11,0.25,-,-,3,0.07,-,-,2,0.25,-,-,-,-,1,0.08,-,-,-,-
2022,15,熊本県,-,-,5,0.10,2,0.04,8,0.16,258,5.16,2,0.04,2,0.04,1,0.02,28,0.56,-,-,1,0.02,-,-,2,0.22,-,-,-,-,1,0.07,-,-,-,-
2022,15,大分県,-,-,2,0.06,2,0.06,6,0.17,245,6.81,2,0.06,5,0.14,-,-,17,0.47,-,-,2,0.06,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,15,宮崎県,-,-,66,1.83,8,0.22,10,0.28,212,5.89,-,-,3,0.08,1,0.03,23,0.64,1,0.03,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,15,鹿児島県,-,-,4,0.08,7,0.13,15,0.29,256,4.92,7,0.13,18,0.35,2,0.04,20,0.38,7,0.13,2,0.04,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
2022,15,沖縄県,-,-,1,0.03,2,0.06,14,0.41,54,1.59,6,0.18,53,1.56,1,0.03,5,0.15,2,0.06,1,0.03,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2022,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
