年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2019,18,福井県,55,1.49,15,0.65,6,0.26,26,1.13,98,4.26,14,0.61,1,0.04,4,0.17,5,0.22,1,0.04,2,0.09,-,-,4,1.33,-,-,-,-,-,-,-,-,6,1.00
2019,18,山梨県,19,0.46,-,-,-,-,3,0.13,30,1.25,5,0.21,1,0.04,5,0.21,1,0.04,-,-,-,-,1,0.11,3,0.33,-,-,-,-,-,-,-,-,2,0.20
2019,18,長野県,108,1.33,2,0.04,6,0.12,27,0.54,63,1.26,2,0.04,2,0.04,4,0.08,2,0.04,2,0.04,-,-,-,-,1,0.13,3,0.27,-,-,4,0.36,-,-,13,1.18
2019,18,岐阜県,128,1.56,4,0.08,14,0.28,29,0.58,113,2.26,7,0.14,1,0.02,6,0.12,6,0.12,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,3,0.60
2019,18,静岡県,86,0.62,25,0.28,9,0.10,48,0.54,133,1.49,17,0.19,4,0.04,19,0.21,16,0.18,3,0.03,-,-,-,-,2,0.09,-,-,-,-,1,0.10,-,-,1,0.10
2019,18,愛知県,252,1.29,31,0.17,39,0.21,105,0.58,260,1.43,17,0.09,2,0.01,14,0.08,19,0.10,1,0.01,5,0.03,1,0.03,5,0.14,-,-,1,0.07,5,0.33,-,-,29,1.93
2019,18,三重県,44,0.61,15,0.33,6,0.13,18,0.40,84,1.87,3,0.07,1,0.02,4,0.09,13,0.29,-,-,-,-,-,-,1,0.08,-,-,-,-,2,0.22,-,-,2,0.22
2019,18,滋賀県,80,1.67,4,0.14,8,0.29,19,0.68,83,2.96,13,0.46,3,0.11,4,0.14,6,0.21,3,0.11,1,0.04,-,-,2,0.25,-,-,-,-,1,0.14,-,-,-,-
2019,18,京都府,129,1.08,7,0.10,13,0.18,28,0.39,135,1.90,4,0.06,3,0.04,7,0.10,9,0.13,-,-,-,-,-,-,1,0.06,-,-,-,-,-,-,-,-,13,1.86
2019,18,大阪府,266,0.88,92,0.47,42,0.21,127,0.64,470,2.39,46,0.23,166,0.84,30,0.15,36,0.18,24,0.12,6,0.03,-,-,2,0.04,-,-,-,-,1,0.06,-,-,13,0.81
2019,18,兵庫県,95,0.49,28,0.23,33,0.27,57,0.46,256,2.06,12,0.10,17,0.14,16,0.13,12,0.10,-,-,-,-,-,-,2,0.06,-,-,-,-,3,0.21,-,-,20,1.43
2019,18,奈良県,10,0.18,-,-,7,0.21,16,0.47,61,1.79,1,0.03,2,0.06,-,-,3,0.09,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,1.17
2019,18,和歌山県,8,0.16,28,0.93,4,0.13,16,0.53,98,3.27,6,0.20,2,0.07,8,0.27,5,0.17,-,-,-,-,-,-,-,-,-,-,-,-,4,0.36,-,-,8,0.73
2019,18,鳥取県,45,1.55,8,0.42,7,0.37,21,1.11,37,1.95,2,0.11,23,1.21,5,0.26,4,0.21,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.20
2019,18,島根県,53,1.39,2,0.09,9,0.39,19,0.83,55,2.39,4,0.17,16,0.70,3,0.13,4,0.17,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019,18,岡山県,67,0.80,8,0.15,10,0.19,36,0.67,200,3.70,6,0.11,13,0.24,4,0.07,4,0.07,9,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,0.60
2019,18,広島県,95,0.96,15,0.25,20,0.33,31,0.51,135,2.21,17,0.28,7,0.11,6,0.10,7,0.11,1,0.02,7,0.11,-,-,2,0.17,-,-,-,-,2,0.10,-,-,7,0.33
2019,18,山口県,28,0.42,20,0.43,8,0.17,27,0.59,109,2.37,7,0.15,8,0.17,8,0.17,9,0.20,5,0.11,-,-,-,-,8,0.89,-,-,-,-,2,0.22,-,-,1,0.11
2019,18,徳島県,28,0.76,11,0.48,2,0.09,16,0.70,121,5.26,4,0.17,7,0.30,3,0.13,11,0.48,4,0.17,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019,18,香川県,12,0.26,9,0.32,4,0.14,23,0.82,69,2.46,2,0.07,2,0.07,2,0.07,2,0.07,1,0.04,6,0.21,-,-,-,-,-,-,-,-,2,0.40,-,-,1,0.20
2019,18,愛媛県,38,0.62,5,0.14,5,0.14,37,1.00,86,2.32,4,0.11,1,0.03,2,0.05,10,0.27,-,-,3,0.08,-,-,1,0.13,-,-,-,-,3,0.50,-,-,1,0.17
2019,18,高知県,21,0.44,13,0.43,6,0.20,40,1.33,105,3.50,1,0.03,4,0.13,8,0.27,10,0.33,-,-,1,0.03,-,-,2,0.67,-,-,-,-,3,0.38,-,-,9,1.13
2019,18,福岡県,119,0.60,38,0.32,19,0.16,108,0.90,223,1.86,53,0.44,120,1.00,62,0.52,40,0.33,15,0.13,27,0.23,-,-,19,0.73,1,0.07,-,-,-,-,-,-,-,-
2019,18,佐賀県,16,0.41,4,0.17,9,0.39,10,0.43,30,1.30,3,0.13,7,0.30,2,0.09,4,0.17,1,0.04,-,-,-,-,2,0.50,-,-,-,-,1,0.17,-,-,3,0.50
2019,18,長崎県,63,0.90,4,0.09,9,0.20,20,0.45,75,1.70,8,0.18,15,0.34,13,0.30,11,0.25,1,0.02,6,0.14,-,-,-,-,-,-,-,-,-,-,-,-,1,0.08
2019,18,熊本県,41,0.52,5,0.10,11,0.22,24,0.49,180,3.67,12,0.24,50,1.02,9,0.18,23,0.47,9,0.18,2,0.04,-,-,1,0.11,-,-,-,-,-,-,-,-,10,0.67
2019,18,大分県,73,1.26,7,0.19,7,0.19,26,0.72,148,4.11,9,0.25,39,1.08,10,0.28,18,0.50,3,0.08,22,0.61,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09
2019,18,宮崎県,27,0.47,3,0.09,19,0.54,42,1.20,127,3.63,8,0.23,152,4.34,12,0.34,13,0.37,28,0.80,3,0.09,-,-,7,1.17,-,-,-,-,-,-,-,-,1,0.14
2019,18,鹿児島県,38,0.41,21,0.39,35,0.65,56,1.04,268,4.96,28,0.52,191,3.54,9,0.17,24,0.44,17,0.31,4,0.07,-,-,7,1.00,-,-,-,-,1,0.08,-,-,6,0.50
2019,18,沖縄県,407,7.83,25,0.83,12,0.40,49,1.63,115,3.83,17,0.57,48,1.60,9,0.30,21,0.70,15,0.50,1,0.03,-,-,3,0.38,-,-,-,-,1,0.14,-,-,-,-
2019,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
