年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,08,神奈川県,3,0.01,1,0.00,3,0.01,42,0.19,636,2.90,7,0.03,4,0.02,5,0.02,38,0.17,1,0.00,4,0.02,-,-,9,0.18,-,-,1,0.09,-,-,-,-,-,-
2022,08,新潟県,-,-,-,-,9,0.16,50,0.88,101,1.77,8,0.14,15,0.26,-,-,10,0.18,8,0.14,2,0.04,-,-,1,0.10,-,-,-,-,-,-,-,-,-,-
2022,08,富山県,-,-,26,0.90,9,0.31,15,0.52,151,5.21,1,0.03,-,-,3,0.10,5,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,石川県,-,-,3,0.10,7,0.24,11,0.38,158,5.45,5,0.17,3,0.10,-,-,4,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,福井県,2,0.05,-,-,4,0.17,6,0.26,119,5.17,2,0.09,40,1.74,1,0.04,4,0.17,16,0.70,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,山梨県,-,-,-,-,-,-,1,0.04,60,2.50,1,0.04,-,-,-,-,3,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,長野県,-,-,3,0.06,4,0.07,9,0.17,174,3.22,3,0.06,4,0.07,-,-,12,0.22,2,0.04,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,岐阜県,4,0.05,15,0.28,9,0.17,10,0.19,133,2.51,1,0.02,7,0.13,-,-,5,0.09,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,静岡県,-,-,5,0.06,12,0.13,4,0.04,385,4.33,6,0.07,3,0.03,1,0.01,18,0.20,1,0.01,2,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,愛知県,2,0.01,33,0.18,7,0.04,52,0.29,555,3.05,7,0.04,2,0.01,-,-,23,0.13,1,0.01,4,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,三重県,1,0.01,-,-,5,0.11,24,0.55,135,3.07,1,0.02,2,0.05,-,-,13,0.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,滋賀県,-,-,-,-,1,0.03,5,0.14,103,2.86,18,0.50,-,-,-,-,3,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,京都府,1,0.01,-,-,8,0.11,29,0.39,144,1.92,3,0.04,11,0.15,3,0.04,6,0.08,-,-,1,0.01,-,-,2,0.11,-,-,-,-,-,-,-,-,-,-
2022,08,大阪府,1,0.00,31,0.16,14,0.07,33,0.17,478,2.43,6,0.03,1,0.01,5,0.03,18,0.09,2,0.01,3,0.02,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-
2022,08,兵庫県,-,-,11,0.09,11,0.09,14,0.11,462,3.64,5,0.04,2,0.02,5,0.04,25,0.20,-,-,4,0.03,-,-,3,0.09,-,-,1,0.07,-,-,-,-,-,-
2022,08,奈良県,-,-,2,0.06,2,0.06,1,0.03,80,2.35,-,-,-,-,-,-,4,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,和歌山県,-,-,-,-,-,-,5,0.17,97,3.23,1,0.03,2,0.07,-,-,6,0.20,-,-,1,0.03,-,-,1,0.25,-,-,-,-,1,0.09,-,-,-,-
2022,08,鳥取県,-,-,-,-,5,0.26,27,1.42,52,2.74,-,-,5,0.26,-,-,6,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,島根県,-,-,13,0.57,5,0.22,5,0.22,108,4.70,1,0.04,5,0.22,-,-,5,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,岡山県,3,0.04,13,0.24,5,0.09,1,0.02,245,4.54,2,0.04,1,0.02,-,-,4,0.07,-,-,2,0.04,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,08,広島県,-,-,13,0.18,5,0.07,7,0.10,291,4.04,6,0.08,12,0.17,-,-,14,0.19,2,0.03,1,0.01,-,-,5,0.26,-,-,-,-,-,-,-,-,1,0.05
2022,08,山口県,-,-,10,0.22,9,0.20,13,0.28,187,4.07,-,-,-,-,-,-,20,0.43,6,0.13,-,-,-,-,9,1.00,-,-,-,-,1,0.11,-,-,-,-
2022,08,徳島県,-,-,-,-,16,0.70,2,0.09,62,2.70,2,0.09,3,0.13,-,-,6,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,香川県,-,-,-,-,5,0.18,4,0.14,198,7.07,1,0.04,1,0.04,2,0.07,7,0.25,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,愛媛県,-,-,13,0.35,1,0.03,19,0.51,315,8.51,3,0.08,1,0.03,1,0.03,10,0.27,-,-,2,0.05,-,-,4,0.50,-,-,-,-,-,-,-,-,-,-
2022,08,高知県,-,-,-,-,2,0.07,7,0.25,76,2.71,-,-,2,0.07,3,0.11,5,0.18,-,-,1,0.04,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-
2022,08,福岡県,2,0.01,72,0.60,28,0.23,127,1.06,623,5.19,18,0.15,3,0.03,2,0.02,47,0.39,1,0.01,2,0.02,-,-,1,0.04,-,-,1,0.07,-,-,-,-,-,-
2022,08,佐賀県,-,-,18,0.78,8,0.35,9,0.39,54,2.35,-,-,3,0.13,-,-,12,0.52,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-
2022,08,長崎県,1,0.01,23,0.52,2,0.05,52,1.18,119,2.70,1,0.02,4,0.09,1,0.02,9,0.20,-,-,2,0.05,-,-,3,0.38,1,0.08,-,-,-,-,-,-,-,-
2022,08,熊本県,-,-,40,0.80,5,0.10,4,0.08,220,4.40,3,0.06,-,-,2,0.04,25,0.50,-,-,1,0.02,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2022,08,大分県,-,-,9,0.25,7,0.19,6,0.17,372,10.33,4,0.11,13,0.36,-,-,13,0.36,3,0.08,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,08,宮崎県,3,0.05,65,1.81,4,0.11,7,0.19,239,6.64,4,0.11,1,0.03,1,0.03,15,0.42,-,-,1,0.03,-,-,8,1.33,-,-,-,-,-,-,-,-,-,-
2022,08,鹿児島県,1,0.01,20,0.38,27,0.51,12,0.23,390,7.36,2,0.04,27,0.51,2,0.04,14,0.26,1,0.02,-,-,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2022,08,沖縄県,-,-,7,0.21,2,0.06,23,0.68,31,0.91,4,0.12,11,0.32,-,-,5,0.15,-,-,1,0.03,2,0.22,1,0.11,-,-,1,0.14,-,-,-,-,-,-
2022,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
