年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2021,09,京都府,3,0.02,4,0.05,6,0.08,60,0.78,219,2.84,2,0.03,1,0.01,1,0.01,16,0.21,3,0.04,1,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,大阪府,2,0.01,185,0.94,29,0.15,154,0.78,736,3.74,22,0.11,5,0.03,2,0.01,58,0.29,5,0.03,7,0.04,-,-,6,0.12,-,-,-,-,-,-,-,-,1,0.06
2021,09,兵庫県,5,0.03,37,0.29,19,0.15,64,0.50,444,3.47,13,0.10,-,-,2,0.02,39,0.30,-,-,5,0.04,-,-,5,0.14,-,-,2,0.14,-,-,-,-,-,-
2021,09,奈良県,-,-,1,0.03,13,0.38,14,0.41,93,2.74,7,0.21,-,-,-,-,15,0.44,-,-,1,0.03,-,-,2,0.20,-,-,-,-,-,-,-,-,-,-
2021,09,和歌山県,-,-,-,-,3,0.10,22,0.73,111,3.70,18,0.60,-,-,-,-,8,0.27,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,鳥取県,-,-,3,0.16,5,0.26,66,3.47,44,2.32,4,0.21,-,-,-,-,9,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,島根県,1,0.03,-,-,4,0.17,14,0.61,297,12.91,10,0.43,1,0.04,-,-,16,0.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,岡山県,-,-,1,0.02,5,0.09,20,0.37,230,4.26,4,0.07,3,0.06,-,-,12,0.22,2,0.04,4,0.07,-,-,1,0.08,-,-,-,-,1,0.20,-,-,-,-
2021,09,広島県,1,0.01,5,0.07,15,0.21,35,0.49,396,5.50,8,0.11,10,0.14,-,-,20,0.28,4,0.06,2,0.03,-,-,4,0.21,-,-,-,-,-,-,-,-,-,-
2021,09,山口県,-,-,5,0.11,3,0.07,41,0.89,179,3.89,4,0.09,1,0.02,1,0.02,16,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,徳島県,-,-,-,-,4,0.17,4,0.17,47,2.04,-,-,-,-,1,0.04,9,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,香川県,-,-,-,-,8,0.29,15,0.54,136,4.86,3,0.11,-,-,1,0.04,7,0.25,31,1.11,2,0.07,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2021,09,愛媛県,-,-,-,-,5,0.14,16,0.43,192,5.19,4,0.11,1,0.03,-,-,22,0.59,7,0.19,2,0.05,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
2021,09,高知県,1,0.02,-,-,4,0.14,4,0.14,55,1.96,4,0.14,6,0.21,2,0.07,9,0.32,13,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,福岡県,-,-,348,2.90,44,0.37,310,2.58,324,2.70,21,0.18,4,0.03,4,0.03,60,0.50,-,-,7,0.06,-,-,8,0.31,-,-,-,-,1,0.07,-,-,-,-
2021,09,佐賀県,-,-,62,2.70,9,0.39,35,1.52,23,1.00,3,0.13,-,-,-,-,27,1.17,2,0.09,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,09,長崎県,-,-,161,3.66,13,0.30,76,1.73,90,2.05,12,0.27,1,0.02,1,0.02,12,0.27,-,-,2,0.05,-,-,2,0.25,1,0.08,-,-,3,0.25,-,-,-,-
2021,09,熊本県,-,-,162,3.24,9,0.18,25,0.50,125,2.50,2,0.04,6,0.12,-,-,32,0.64,7,0.14,2,0.04,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
2021,09,大分県,1,0.02,5,0.14,8,0.22,19,0.53,162,4.50,5,0.14,-,-,-,-,19,0.53,1,0.03,1,0.03,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2021,09,宮崎県,-,-,159,4.42,12,0.33,48,1.33,321,8.92,6,0.17,2,0.06,1,0.03,23,0.64,-,-,1,0.03,-,-,3,0.50,-,-,-,-,-,-,-,-,-,-
2021,09,鹿児島県,-,-,42,0.78,32,0.59,59,1.09,377,6.98,13,0.24,6,0.11,-,-,22,0.41,-,-,6,0.11,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2021,09,沖縄県,1,0.02,15,0.44,18,0.53,26,0.76,40,1.18,8,0.24,2,0.06,-,-,6,0.18,2,0.06,1,0.03,-,-,8,0.89,-,-,-,-,-,-,-,-,-,-
2021,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
