年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2021,10,新潟県,2,0.02,-,-,23,0.40,128,2.25,119,2.09,9,0.16,1,0.02,1,0.02,25,0.44,1,0.02,4,0.07,-,-,-,-,1,0.08,-,-,-,-,-,-,-,-
2021,10,富山県,-,-,10,0.34,7,0.24,58,2.00,69,2.38,1,0.03,-,-,1,0.03,7,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,10,石川県,-,-,-,-,18,0.62,34,1.17,133,4.59,-,-,-,-,-,-,15,0.52,-,-,-,-,-,-,-,-,-,-,-,-,3,0.60,-,-,-,-
2021,10,福井県,-,-,-,-,13,0.57,22,0.96,148,6.43,-,-,-,-,-,-,4,0.17,-,-,-,-,-,-,1,0.33,1,0.17,-,-,-,-,-,-,-,-
2021,10,山梨県,-,-,-,-,-,-,7,0.29,36,1.50,-,-,-,-,1,0.04,4,0.17,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,10,長野県,1,0.01,-,-,2,0.04,30,0.56,141,2.61,3,0.06,4,0.07,-,-,10,0.19,2,0.04,3,0.06,-,-,2,0.18,-,-,-,-,-,-,-,-,-,-
2021,10,岐阜県,1,0.01,-,-,4,0.08,22,0.42,35,0.66,1,0.02,3,0.06,2,0.04,8,0.15,-,-,5,0.09,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2021,10,静岡県,2,0.01,57,0.65,12,0.14,44,0.50,322,3.66,4,0.05,-,-,1,0.01,23,0.26,1,0.01,6,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,10,愛知県,3,0.02,33,0.18,12,0.07,75,0.41,439,2.41,7,0.04,1,0.01,1,0.01,49,0.27,1,0.01,4,0.02,-,-,3,0.09,-,-,1,0.07,1,0.07,-,-,-,-
2021,10,三重県,-,-,1,0.02,7,0.16,12,0.27,136,3.02,2,0.04,-,-,-,-,11,0.24,-,-,2,0.04,-,-,1,0.08,-,-,-,-,1,0.11,-,-,-,-
2021,10,滋賀県,3,0.05,3,0.08,5,0.14,29,0.81,87,2.42,-,-,1,0.03,-,-,9,0.25,1,0.03,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,10,京都府,1,0.01,2,0.03,9,0.12,40,0.52,190,2.47,3,0.04,1,0.01,1,0.01,14,0.18,1,0.01,3,0.04,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2021,10,大阪府,3,0.01,238,1.21,27,0.14,103,0.52,721,3.66,14,0.07,2,0.01,2,0.01,73,0.37,4,0.02,4,0.02,-,-,3,0.06,-,-,-,-,-,-,-,-,-,-
2021,10,兵庫県,1,0.01,63,0.49,18,0.14,76,0.59,401,3.13,6,0.05,2,0.02,1,0.01,44,0.34,-,-,1,0.01,-,-,4,0.11,-,-,2,0.14,1,0.07,-,-,1,0.07
2021,10,奈良県,-,-,-,-,10,0.29,19,0.56,97,2.85,-,-,-,-,1,0.03,18,0.53,-,-,2,0.06,-,-,2,0.20,-,-,-,-,-,-,-,-,-,-
2021,10,和歌山県,-,-,-,-,1,0.03,26,0.87,73,2.43,2,0.07,-,-,-,-,9,0.30,-,-,-,-,-,-,2,0.50,3,0.27,-,-,2,0.18,-,-,-,-
2021,10,鳥取県,-,-,-,-,7,0.37,68,3.58,37,1.95,6,0.32,-,-,-,-,8,0.42,-,-,1,0.05,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2021,10,島根県,2,0.05,-,-,1,0.04,14,0.61,201,8.74,2,0.09,-,-,-,-,14,0.61,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-
2021,10,岡山県,2,0.02,1,0.02,7,0.13,24,0.44,200,3.70,4,0.07,2,0.04,-,-,13,0.24,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,10,広島県,3,0.03,15,0.21,12,0.17,34,0.47,458,6.36,7,0.10,4,0.06,1,0.01,24,0.33,-,-,1,0.01,-,-,3,0.16,-,-,-,-,-,-,-,-,-,-
2021,10,山口県,-,-,12,0.26,4,0.09,38,0.83,161,3.50,1,0.02,-,-,-,-,14,0.30,-,-,-,-,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2021,10,徳島県,-,-,-,-,1,0.04,9,0.39,43,1.87,3,0.13,-,-,-,-,13,0.57,-,-,1,0.04,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2021,10,香川県,-,-,1,0.04,6,0.21,13,0.46,145,5.18,1,0.04,-,-,-,-,14,0.50,37,1.32,2,0.07,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2021,10,愛媛県,-,-,-,-,10,0.27,21,0.57,234,6.32,5,0.14,1,0.03,-,-,14,0.38,4,0.11,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2021,10,高知県,-,-,-,-,1,0.04,4,0.14,42,1.50,-,-,11,0.39,3,0.11,4,0.14,19,0.68,2,0.07,-,-,1,0.33,-,-,-,-,1,0.13,-,-,-,-
2021,10,福岡県,-,-,441,3.68,19,0.16,376,3.13,333,2.78,15,0.13,3,0.03,6,0.05,60,0.50,1,0.01,8,0.07,-,-,5,0.19,-,-,-,-,-,-,-,-,-,-
2021,10,佐賀県,-,-,114,4.96,10,0.43,35,1.52,20,0.87,3,0.13,-,-,1,0.04,17,0.74,2,0.09,-,-,-,-,2,0.50,2,0.33,-,-,1,0.17,-,-,-,-
2021,10,長崎県,-,-,159,3.61,6,0.14,106,2.41,80,1.82,7,0.16,3,0.07,-,-,27,0.61,-,-,2,0.05,-,-,-,-,-,-,-,-,3,0.25,-,-,-,-
2021,10,熊本県,-,-,262,5.24,9,0.18,18,0.36,98,1.96,10,0.20,3,0.06,4,0.08,43,0.86,7,0.14,1,0.02,-,-,6,0.67,-,-,-,-,-,-,-,-,-,-
2021,10,大分県,-,-,1,0.03,6,0.17,14,0.39,134,3.72,20,0.56,-,-,-,-,17,0.47,3,0.08,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2021,10,宮崎県,-,-,204,5.67,12,0.33,50,1.39,245,6.81,2,0.06,2,0.06,2,0.06,20,0.56,1,0.03,-,-,-,-,4,0.67,-,-,-,-,-,-,-,-,-,-
2021,10,鹿児島県,1,0.01,45,0.83,28,0.52,36,0.67,362,6.70,3,0.06,2,0.04,1,0.02,21,0.39,1,0.02,1,0.02,-,-,5,0.71,-,-,-,-,-,-,-,-,-,-
2021,10,沖縄県,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…
2021,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
