年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,13,埼玉県,3,0.01,1,0.01,4,0.03,14,0.09,463,3.01,13,0.08,2,0.01,3,0.02,44,0.29,-,-,7,0.05,2,0.05,5,0.13,-,-,1,0.09,-,-,-,-,-,-
2022,13,千葉県,-,-,-,-,-,-,28,0.22,397,3.10,5,0.04,2,0.02,2,0.02,33,0.26,1,0.01,4,0.03,-,-,4,0.13,-,-,-,-,-,-,-,-,-,-
2022,13,東京都,-,-,-,-,1,0.00,39,0.15,828,3.23,17,0.07,4,0.02,4,0.02,79,0.31,3,0.01,6,0.02,-,-,5,0.13,1,0.04,-,-,-,-,1,0.04,-,-
2022,13,神奈川県,-,-,7,0.03,7,0.03,35,0.16,641,2.89,12,0.05,6,0.03,2,0.01,58,0.26,1,0.00,8,0.04,-,-,17,0.34,-,-,-,-,-,-,1,0.10,-,-
2022,13,新潟県,-,-,-,-,7,0.18,39,0.98,45,1.13,8,0.20,1,0.03,2,0.05,16,0.40,-,-,3,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,富山県,-,-,22,0.76,2,0.07,19,0.66,113,3.90,2,0.07,-,-,-,-,11,0.38,3,0.10,-,-,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2022,13,石川県,-,-,1,0.03,6,0.21,8,0.28,101,3.48,1,0.03,-,-,1,0.03,7,0.24,-,-,1,0.03,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
2022,13,福井県,-,-,12,0.52,2,0.09,10,0.43,99,4.30,1,0.04,44,1.91,1,0.04,10,0.43,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,山梨県,-,-,-,-,-,-,-,-,65,2.71,1,0.04,1,0.04,1,0.04,8,0.33,-,-,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2022,13,長野県,-,-,5,0.09,3,0.06,5,0.09,162,3.00,6,0.11,-,-,-,-,18,0.33,2,0.04,2,0.04,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2022,13,岐阜県,-,-,25,0.47,3,0.06,5,0.09,104,1.96,4,0.08,1,0.02,-,-,3,0.06,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2022,13,静岡県,-,-,2,0.02,4,0.04,6,0.07,239,2.69,2,0.02,-,-,2,0.02,28,0.31,1,0.01,2,0.02,-,-,3,0.14,-,-,1,0.10,2,0.20,-,-,-,-
2022,13,愛知県,3,0.02,40,0.22,8,0.04,25,0.14,503,2.76,10,0.05,2,0.01,-,-,27,0.15,3,0.02,3,0.02,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-
2022,13,三重県,1,0.01,-,-,-,-,5,0.11,121,2.69,1,0.02,1,0.02,1,0.02,8,0.18,1,0.02,1,0.02,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-
2022,13,滋賀県,-,-,-,-,2,0.06,5,0.14,50,1.39,3,0.08,1,0.03,-,-,7,0.19,-,-,1,0.03,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2022,13,京都府,-,-,-,-,4,0.05,6,0.08,167,2.20,3,0.04,2,0.03,1,0.01,13,0.17,3,0.04,-,-,-,-,4,0.22,-,-,-,-,-,-,-,-,-,-
2022,13,大阪府,1,0.00,18,0.09,20,0.10,53,0.27,356,1.82,7,0.04,-,-,2,0.01,55,0.28,3,0.02,5,0.03,1,0.02,4,0.08,-,-,-,-,-,-,-,-,-,-
2022,13,兵庫県,1,0.01,5,0.04,9,0.07,14,0.11,333,2.62,6,0.05,2,0.02,4,0.03,38,0.30,1,0.01,1,0.01,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-
2022,13,奈良県,-,-,1,0.03,2,0.06,3,0.09,60,1.76,3,0.09,-,-,-,-,15,0.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,和歌山県,-,-,-,-,2,0.07,5,0.17,66,2.20,-,-,1,0.03,1,0.03,11,0.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,鳥取県,-,-,-,-,1,0.05,23,1.21,62,3.26,-,-,4,0.21,-,-,4,0.21,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,13,島根県,-,-,18,0.78,3,0.13,4,0.17,82,3.57,3,0.13,3,0.13,-,-,9,0.39,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,岡山県,1,0.01,2,0.04,1,0.02,3,0.06,165,3.06,8,0.15,2,0.04,-,-,18,0.33,1,0.02,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,広島県,-,-,3,0.04,10,0.14,7,0.10,215,3.03,2,0.03,7,0.10,-,-,16,0.23,1,0.01,2,0.03,-,-,2,0.11,1,0.05,-,-,-,-,-,-,1,0.05
2022,13,山口県,-,-,1,0.02,-,-,26,0.58,150,3.33,4,0.09,1,0.02,-,-,14,0.31,-,-,1,0.02,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
2022,13,徳島県,-,-,-,-,3,0.13,2,0.09,45,1.96,1,0.04,-,-,-,-,6,0.26,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2022,13,香川県,-,-,-,-,4,0.14,2,0.07,82,2.93,1,0.04,1,0.04,-,-,12,0.43,1,0.04,-,-,-,-,1,0.20,-,-,1,0.20,1,0.20,-,-,-,-
2022,13,愛媛県,-,-,22,0.61,1,0.03,5,0.14,244,6.78,1,0.03,2,0.06,2,0.06,12,0.33,-,-,2,0.06,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
2022,13,高知県,-,-,1,0.04,4,0.14,3,0.11,49,1.75,3,0.11,-,-,-,-,2,0.07,-,-,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
2022,13,福岡県,-,-,24,0.20,14,0.12,73,0.61,487,4.06,10,0.08,4,0.03,3,0.03,53,0.44,-,-,7,0.06,-,-,4,0.15,-,-,-,-,-,-,-,-,-,-
2022,13,佐賀県,-,-,-,-,4,0.17,9,0.39,76,3.30,2,0.09,-,-,-,-,15,0.65,-,-,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2022,13,長崎県,-,-,33,0.75,3,0.07,27,0.61,96,2.18,2,0.05,1,0.02,1,0.02,20,0.45,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2022,13,熊本県,-,-,9,0.18,3,0.06,8,0.16,178,3.56,7,0.14,2,0.04,1,0.02,35,0.70,-,-,2,0.04,-,-,1,0.11,-,-,1,0.07,-,-,-,-,-,-
2022,13,大分県,-,-,4,0.11,3,0.08,4,0.11,231,6.42,2,0.06,3,0.08,-,-,24,0.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,13,宮崎県,-,-,58,1.61,6,0.17,23,0.64,182,5.06,2,0.06,2,0.06,1,0.03,21,0.58,-,-,1,0.03,-,-,3,0.50,-,-,-,-,-,-,-,-,-,-
2022,13,鹿児島県,-,-,1,0.02,13,0.25,10,0.19,303,5.72,4,0.08,9,0.17,-,-,11,0.21,2,0.04,2,0.04,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-
2022,13,沖縄県,-,-,1,0.03,6,0.19,11,0.34,44,1.38,6,0.19,57,1.78,-,-,5,0.16,3,0.09,1,0.03,-,-,-,-,2,0.33,-,-,1,0.17,-,-,-,-
2022,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
