年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,33,埼玉県,-,-,-,-,20,0.14,33,0.24,173,1.25,29,0.21,18,0.13,2,0.01,52,0.38,8,0.06,4,0.03,-,-,3,0.08,-,-,1,0.09,-,-,-,-,-,-
2020,33,千葉県,-,-,-,-,3,0.02,31,0.25,88,0.72,13,0.11,9,0.07,2,0.02,34,0.28,-,-,7,0.06,-,-,5,0.17,-,-,-,-,-,-,-,-,-,-
2020,33,東京都,1,0.00,-,-,12,0.05,54,0.23,287,1.20,31,0.13,21,0.09,4,0.02,84,0.35,16,0.07,7,0.03,-,-,9,0.25,2,0.08,1,0.04,-,-,2,0.08,-,-
2020,33,神奈川県,-,-,-,-,2,0.01,46,0.28,154,0.93,24,0.14,12,0.07,4,0.02,53,0.32,9,0.05,5,0.03,-,-,10,0.29,-,-,1,0.10,-,-,-,-,-,-
2020,33,新潟県,-,-,-,-,11,0.19,25,0.44,34,0.60,12,0.21,8,0.14,-,-,20,0.35,3,0.05,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,富山県,-,-,-,-,6,0.21,9,0.31,67,2.31,1,0.03,2,0.07,-,-,15,0.52,3,0.10,-,-,-,-,-,-,-,-,-,-,1,0.20,1,0.20,-,-
2020,33,石川県,-,-,1,0.03,2,0.07,7,0.24,40,1.38,-,-,-,-,1,0.03,13,0.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,福井県,-,-,-,-,5,0.22,14,0.61,34,1.48,2,0.09,3,0.13,-,-,11,0.48,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,山梨県,-,-,-,-,-,-,3,0.13,27,1.13,3,0.13,-,-,-,-,6,0.25,-,-,2,0.08,-,-,4,0.44,-,-,-,-,-,-,-,-,-,-
2020,33,長野県,-,-,-,-,4,0.07,16,0.30,78,1.44,5,0.09,6,0.11,-,-,17,0.31,11,0.20,1,0.02,-,-,1,0.09,-,-,1,0.09,-,-,-,-,-,-
2020,33,岐阜県,-,-,4,0.08,2,0.04,8,0.15,18,0.34,2,0.04,1,0.02,-,-,12,0.23,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2020,33,静岡県,-,-,-,-,5,0.06,22,0.25,96,1.08,7,0.08,7,0.08,3,0.03,36,0.40,7,0.08,1,0.01,-,-,3,0.14,-,-,-,-,1,0.10,-,-,-,-
2020,33,愛知県,-,-,-,-,21,0.12,29,0.16,151,0.83,6,0.03,3,0.02,1,0.01,41,0.23,8,0.04,4,0.02,1,0.03,-,-,-,-,-,-,1,0.07,-,-,-,-
2020,33,三重県,-,-,-,-,4,0.09,6,0.13,43,0.96,5,0.11,1,0.02,-,-,12,0.27,5,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,滋賀県,-,-,-,-,5,0.15,4,0.12,49,1.44,7,0.21,3,0.09,1,0.03,9,0.26,4,0.12,1,0.03,-,-,-,-,2,0.29,-,-,-,-,-,-,-,-
2020,33,京都府,-,-,-,-,10,0.13,21,0.28,60,0.80,2,0.03,6,0.08,-,-,13,0.17,5,0.07,1,0.01,-,-,2,0.11,-,-,-,-,-,-,-,-,-,-
2020,33,大阪府,-,-,-,-,44,0.22,53,0.27,166,0.85,17,0.09,8,0.04,1,0.01,65,0.33,29,0.15,11,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,兵庫県,1,0.01,-,-,9,0.07,21,0.16,146,1.13,12,0.09,14,0.11,1,0.01,35,0.27,9,0.07,2,0.02,-,-,5,0.14,1,0.07,1,0.07,2,0.14,-,-,-,-
2020,33,奈良県,-,-,-,-,1,0.03,4,0.12,45,1.32,1,0.03,2,0.06,-,-,10,0.29,3,0.09,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,和歌山県,-,-,-,-,4,0.13,3,0.10,45,1.50,4,0.13,1,0.03,-,-,9,0.30,4,0.13,-,-,-,-,-,-,-,-,-,-,8,0.73,-,-,-,-
2020,33,鳥取県,-,-,-,-,8,0.42,22,1.16,23,1.21,2,0.11,2,0.11,-,-,3,0.16,9,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,島根県,-,-,-,-,-,-,11,0.48,44,1.91,2,0.09,3,0.13,-,-,11,0.48,1,0.04,1,0.04,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-
2020,33,岡山県,-,-,-,-,6,0.11,3,0.06,125,2.31,6,0.11,20,0.37,-,-,19,0.35,27,0.50,-,-,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
2020,33,広島県,-,-,-,-,19,0.27,14,0.20,96,1.37,3,0.04,6,0.09,-,-,13,0.19,6,0.09,1,0.01,-,-,3,0.16,-,-,2,0.10,-,-,-,-,-,-
2020,33,山口県,-,-,7,0.15,2,0.04,19,0.41,44,0.96,2,0.04,6,0.13,-,-,20,0.43,51,1.11,2,0.04,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2020,33,徳島県,-,-,1,0.04,3,0.13,8,0.35,30,1.30,1,0.04,1,0.04,-,-,11,0.48,1,0.04,1,0.04,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
2020,33,香川県,1,0.02,-,-,10,0.36,10,0.36,85,3.04,6,0.21,5,0.18,-,-,8,0.29,7,0.25,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,愛媛県,-,-,1,0.03,2,0.05,10,0.27,73,1.97,3,0.08,-,-,-,-,21,0.57,4,0.11,-,-,-,-,4,0.50,-,-,-,-,-,-,-,-,-,-
2020,33,高知県,-,-,-,-,13,0.46,13,0.46,26,0.93,9,0.32,10,0.36,3,0.11,8,0.29,3,0.11,1,0.04,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
2020,33,福岡県,-,-,7,0.06,23,0.19,168,1.40,218,1.82,13,0.11,28,0.23,-,-,42,0.35,313,2.61,5,0.04,-,-,-,-,-,-,1,0.07,-,-,-,-,-,-
2020,33,佐賀県,-,-,4,0.17,3,0.13,25,1.09,9,0.39,2,0.09,3,0.13,-,-,11,0.48,106,4.61,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,長崎県,-,-,-,-,3,0.07,44,1.00,35,0.80,3,0.07,5,0.11,-,-,14,0.32,65,1.48,1,0.02,-,-,-,-,-,-,-,-,1,0.08,-,-,-,-
2020,33,熊本県,-,-,-,-,10,0.20,13,0.26,57,1.14,8,0.16,15,0.30,2,0.04,23,0.46,216,4.32,2,0.04,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
2020,33,大分県,-,-,-,-,5,0.14,10,0.28,84,2.33,9,0.25,7,0.19,-,-,23,0.64,119,3.31,1,0.03,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-
2020,33,宮崎県,-,-,-,-,8,0.23,42,1.20,80,2.29,4,0.11,7,0.20,-,-,18,0.51,29,0.83,2,0.06,-,-,4,0.67,-,-,-,-,-,-,-,-,-,-
2020,33,鹿児島県,-,-,16,0.30,12,0.23,33,0.62,110,2.08,17,0.32,32,0.60,-,-,29,0.55,76,1.43,6,0.11,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2020,33,沖縄県,-,-,23,0.68,27,0.79,29,0.85,22,0.65,2,0.06,10,0.29,-,-,11,0.32,7,0.21,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
