年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,21,群馬県,-,-,-,-,9,0.17,6,0.11,266,4.93,5,0.09,20,0.37,1,0.02,21,0.39,-,-,1,0.02,-,-,2,0.14,-,-,-,-,-,-,-,-,-,-
2022,21,埼玉県,1,0.00,16,0.10,28,0.18,21,0.13,1010,6.31,20,0.13,35,0.22,2,0.01,71,0.44,1,0.01,5,0.03,1,0.03,6,0.15,-,-,-,-,-,-,-,-,-,-
2022,21,千葉県,-,-,9,0.07,30,0.23,19,0.15,628,4.91,14,0.11,18,0.14,-,-,54,0.42,7,0.05,5,0.04,-,-,5,0.15,-,-,-,-,-,-,-,-,-,-
2022,21,東京都,-,-,24,0.09,42,0.16,41,0.16,1617,6.34,21,0.08,50,0.20,5,0.02,116,0.45,8,0.03,10,0.04,-,-,5,0.13,-,-,-,-,-,-,-,-,-,-
2022,21,神奈川県,-,-,35,0.16,36,0.17,42,0.19,1283,5.91,18,0.08,27,0.12,1,0.00,79,0.36,4,0.02,14,0.06,-,-,8,0.16,-,-,-,-,-,-,-,-,-,-
2022,21,新潟県,-,-,-,-,39,0.68,60,1.05,237,4.16,5,0.09,22,0.39,-,-,23,0.40,8,0.14,3,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,富山県,-,-,17,0.59,10,0.34,8,0.28,268,9.24,6,0.21,12,0.41,-,-,9,0.31,4,0.14,-,-,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2022,21,石川県,-,-,-,-,16,0.55,4,0.14,192,6.62,4,0.14,1,0.03,-,-,12,0.41,1,0.03,1,0.03,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,21,福井県,-,-,8,0.35,11,0.48,8,0.35,135,5.87,-,-,44,1.91,-,-,11,0.48,5,0.22,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,山梨県,-,-,-,-,1,0.04,-,-,85,3.54,5,0.21,-,-,-,-,8,0.33,-,-,1,0.04,-,-,3,0.33,-,-,1,0.10,1,0.10,-,-,-,-
2022,21,長野県,4,0.05,2,0.04,2,0.04,3,0.06,362,6.70,3,0.06,8,0.15,-,-,22,0.41,2,0.04,2,0.04,-,-,1,0.09,-,-,1,0.09,-,-,-,-,-,-
2022,21,岐阜県,-,-,51,0.96,15,0.28,3,0.06,230,4.34,5,0.09,4,0.08,1,0.02,10,0.19,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2022,21,静岡県,-,-,26,0.29,18,0.20,4,0.04,402,4.52,4,0.04,7,0.08,-,-,30,0.34,-,-,5,0.06,-,-,6,0.27,-,-,1,0.10,1,0.10,-,-,-,-
2022,21,愛知県,1,0.01,93,0.51,28,0.15,54,0.30,899,4.94,11,0.06,12,0.07,1,0.01,49,0.27,1,0.01,6,0.03,-,-,2,0.06,1,0.07,-,-,-,-,-,-,-,-
2022,21,三重県,1,0.01,22,0.49,21,0.47,11,0.24,177,3.93,3,0.07,10,0.22,1,0.02,14,0.31,2,0.04,1,0.02,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-
2022,21,滋賀県,-,-,6,0.17,9,0.25,6,0.17,173,4.81,7,0.19,5,0.14,-,-,13,0.36,-,-,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,京都府,-,-,13,0.17,54,0.72,14,0.19,273,3.64,6,0.08,6,0.08,2,0.03,25,0.33,3,0.04,2,0.03,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
2022,21,大阪府,-,-,71,0.36,127,0.64,60,0.30,981,4.98,21,0.11,22,0.11,2,0.01,60,0.30,5,0.03,9,0.05,-,-,4,0.08,-,-,-,-,-,-,-,-,-,-
2022,21,兵庫県,-,-,22,0.17,44,0.34,33,0.26,735,5.70,7,0.05,25,0.19,2,0.02,38,0.29,1,0.01,6,0.05,-,-,11,0.31,1,0.07,1,0.07,-,-,-,-,-,-
2022,21,奈良県,-,-,17,0.50,8,0.24,7,0.21,166,4.88,4,0.12,4,0.12,-,-,8,0.24,2,0.06,-,-,-,-,2,0.20,-,-,1,0.17,-,-,-,-,-,-
2022,21,和歌山県,-,-,1,0.03,12,0.40,5,0.17,80,2.67,4,0.13,2,0.07,-,-,10,0.33,-,-,-,-,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-
2022,21,鳥取県,-,-,-,-,4,0.21,30,1.58,109,5.74,2,0.11,6,0.32,-,-,7,0.37,2,0.11,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,島根県,-,-,17,0.74,11,0.48,5,0.22,123,5.35,3,0.13,14,0.61,-,-,18,0.78,1,0.04,1,0.04,-,-,-,-,1,0.13,1,0.13,-,-,-,-,-,-
2022,21,岡山県,-,-,4,0.07,7,0.13,16,0.30,284,5.26,4,0.07,2,0.04,1,0.02,17,0.31,1,0.02,4,0.07,-,-,-,-,-,-,1,0.20,1,0.20,-,-,-,-
2022,21,広島県,-,-,4,0.06,40,0.56,20,0.28,375,5.21,6,0.08,7,0.10,-,-,25,0.35,4,0.06,4,0.06,-,-,5,0.26,-,-,-,-,-,-,-,-,-,-
2022,21,山口県,-,-,12,0.27,12,0.27,34,0.76,306,6.80,5,0.11,7,0.16,-,-,15,0.33,1,0.02,1,0.02,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2022,21,徳島県,-,-,6,0.26,1,0.04,4,0.17,125,5.43,-,-,-,-,-,-,13,0.57,-,-,1,0.04,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-
2022,21,香川県,-,-,-,-,10,0.36,10,0.36,158,5.64,4,0.14,-,-,-,-,17,0.61,-,-,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,愛媛県,-,-,13,0.35,13,0.35,20,0.54,224,6.05,2,0.05,1,0.03,-,-,20,0.54,-,-,4,0.11,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
2022,21,高知県,-,-,2,0.07,10,0.36,9,0.32,83,2.96,2,0.07,1,0.04,-,-,14,0.50,3,0.11,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,福岡県,-,-,20,0.17,73,0.61,91,0.76,823,6.86,11,0.09,21,0.18,1,0.01,78,0.65,4,0.03,5,0.04,-,-,5,0.19,-,-,-,-,-,-,-,-,-,-
2022,21,佐賀県,-,-,7,0.30,13,0.57,8,0.35,65,2.83,3,0.13,7,0.30,-,-,22,0.96,-,-,-,-,-,-,-,-,1,0.17,1,0.17,-,-,-,-,-,-
2022,21,長崎県,-,-,1,0.02,22,0.50,19,0.43,159,3.61,1,0.02,1,0.02,1,0.02,23,0.52,2,0.05,2,0.05,-,-,-,-,1,0.08,-,-,-,-,-,-,-,-
2022,21,熊本県,-,-,1,0.02,12,0.24,6,0.12,442,8.84,6,0.12,7,0.14,-,-,37,0.74,-,-,5,0.10,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
2022,21,大分県,-,-,11,0.31,12,0.33,8,0.22,298,8.28,2,0.06,9,0.25,3,0.08,22,0.61,2,0.06,1,0.03,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,21,宮崎県,-,-,26,0.72,16,0.44,11,0.31,191,5.31,3,0.08,6,0.17,-,-,24,0.67,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,21,鹿児島県,-,-,5,0.09,42,0.79,38,0.72,407,7.68,3,0.06,49,0.92,1,0.02,27,0.51,9,0.17,2,0.04,-,-,-,-,-,-,1,0.08,-,-,-,-,-,-
2022,21,沖縄県,-,-,1,0.03,6,0.18,24,0.71,82,2.41,3,0.09,111,3.26,1,0.03,7,0.21,4,0.12,2,0.06,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2022,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
