年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,21,岐阜県,1,0.01,2,0.04,1,0.02,15,0.29,25,0.48,1,0.02,1,0.02,-,-,16,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,静岡県,2,0.01,-,-,3,0.03,39,0.44,99,1.11,8,0.09,6,0.07,5,0.06,31,0.35,-,-,4,0.04,-,-,-,-,3,0.30,-,-,1,0.10,-,-,-,-
2020,21,愛知県,-,-,-,-,8,0.04,95,0.52,151,0.83,12,0.07,5,0.03,3,0.02,47,0.26,1,0.01,8,0.04,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-
2020,21,三重県,-,-,1,0.02,10,0.23,20,0.45,48,1.09,5,0.11,1,0.02,6,0.14,12,0.27,1,0.02,1,0.02,-,-,-,-,1,0.11,1,0.11,4,0.44,-,-,-,-
2020,21,滋賀県,-,-,1,0.03,2,0.06,14,0.39,44,1.22,3,0.08,1,0.03,1,0.03,19,0.53,-,-,2,0.06,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
2020,21,京都府,-,-,-,-,-,-,33,0.43,64,0.84,1,0.01,7,0.09,4,0.05,23,0.30,1,0.01,2,0.03,-,-,1,0.06,-,-,-,-,1,0.14,-,-,-,-
2020,21,大阪府,2,0.01,-,-,9,0.05,53,0.27,234,1.19,13,0.07,5,0.03,2,0.01,66,0.34,9,0.05,13,0.07,-,-,1,0.02,-,-,1,0.06,1,0.06,-,-,-,-
2020,21,兵庫県,1,0.01,-,-,2,0.02,26,0.20,194,1.52,12,0.09,9,0.07,2,0.02,38,0.30,-,-,6,0.05,-,-,5,0.14,-,-,-,-,1,0.07,-,-,-,-
2020,21,奈良県,-,-,-,-,2,0.06,6,0.18,30,0.88,-,-,1,0.03,2,0.06,10,0.29,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,和歌山県,-,-,-,-,7,0.23,4,0.13,22,0.73,-,-,-,-,1,0.03,12,0.40,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09,-,-
2020,21,鳥取県,-,-,-,-,5,0.26,46,2.42,39,2.05,4,0.21,1,0.05,2,0.11,11,0.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,島根県,-,-,1,0.04,3,0.13,12,0.52,42,1.83,3,0.13,1,0.04,1,0.04,19,0.83,-,-,1,0.04,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
2020,21,岡山県,-,-,-,-,3,0.06,19,0.35,85,1.57,2,0.04,5,0.09,6,0.11,17,0.31,2,0.04,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,広島県,-,-,-,-,9,0.13,25,0.36,110,1.57,6,0.09,5,0.07,7,0.10,22,0.31,1,0.01,2,0.03,-,-,3,0.16,1,0.05,-,-,-,-,-,-,-,-
2020,21,山口県,-,-,-,-,2,0.04,25,0.54,77,1.67,4,0.09,2,0.04,4,0.09,20,0.43,1,0.02,3,0.07,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2020,21,徳島県,-,-,-,-,-,-,9,0.39,34,1.48,7,0.30,2,0.09,-,-,9,0.39,-,-,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2020,21,香川県,-,-,-,-,4,0.14,8,0.29,52,1.86,1,0.04,1,0.04,1,0.04,19,0.68,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,愛媛県,-,-,-,-,1,0.03,30,0.81,58,1.57,1,0.03,-,-,4,0.11,24,0.65,-,-,2,0.05,-,-,8,1.00,-,-,-,-,-,-,-,-,1,0.17
2020,21,高知県,-,-,-,-,4,0.14,17,0.61,38,1.36,1,0.04,10,0.36,3,0.11,12,0.43,1,0.04,2,0.07,-,-,1,0.33,-,-,-,-,9,1.13,-,-,-,-
2020,21,福岡県,-,-,1,0.01,7,0.06,151,1.26,223,1.86,17,0.14,9,0.08,4,0.03,85,0.71,2,0.02,10,0.08,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-
2020,21,佐賀県,-,-,-,-,7,0.30,30,1.30,21,0.91,2,0.09,2,0.09,-,-,17,0.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,長崎県,1,0.01,-,-,10,0.23,82,1.86,36,0.82,6,0.14,2,0.05,3,0.07,15,0.34,1,0.02,-,-,-,-,-,-,-,-,-,-,1,0.08,-,-,-,-
2020,21,熊本県,2,0.03,-,-,7,0.14,20,0.40,82,1.64,9,0.18,6,0.12,3,0.06,41,0.82,4,0.08,4,0.08,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
2020,21,大分県,-,-,-,-,2,0.06,34,0.94,93,2.58,4,0.11,3,0.08,3,0.08,24,0.67,2,0.06,4,0.11,-,-,3,0.60,-,-,-,-,1,0.09,-,-,-,-
2020,21,宮崎県,-,-,-,-,14,0.39,46,1.28,123,3.42,1,0.03,7,0.19,3,0.08,36,1.00,6,0.17,6,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,21,鹿児島県,-,-,1,0.02,30,0.57,67,1.26,129,2.43,10,0.19,12,0.23,6,0.11,25,0.47,2,0.04,6,0.11,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2020,21,沖縄県,-,-,-,-,2,0.06,21,0.62,23,0.68,4,0.12,2,0.06,-,-,7,0.21,-,-,-,-,-,-,2,0.22,1,0.14,1,0.14,-,-,-,-,-,-
2020,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
