年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,02,和歌山県,827,16.88,28,0.93,16,0.53,24,0.80,124,4.13,20,0.67,-,-,39,1.30,9,0.30,-,-,1,0.03,-,-,2,0.50,1,0.09,-,-,6,0.55,-,-,-,-
2020,02,鳥取県,545,18.79,3,0.16,13,0.68,77,4.05,114,6.00,9,0.47,-,-,25,1.32,5,0.26,-,-,1,0.05,-,-,7,1.40,-,-,-,-,1,0.20,-,-,-,-
2020,02,島根県,541,14.24,-,-,6,0.26,33,1.43,92,4.00,4,0.17,1,0.04,13,0.57,7,0.30,1,0.04,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
2020,02,岡山県,2017,24.01,12,0.22,41,0.76,84,1.56,308,5.70,28,0.52,-,-,20,0.37,14,0.26,2,0.04,1,0.02,-,-,6,0.50,-,-,-,-,2,0.40,-,-,-,-
2020,02,広島県,1746,15.18,25,0.35,66,0.92,129,1.79,557,7.74,26,0.36,9,0.13,40,0.56,19,0.26,2,0.03,4,0.06,-,-,12,0.63,2,0.10,-,-,3,0.14,-,-,-,-
2020,02,山口県,996,14.87,21,0.46,24,0.52,95,2.07,315,6.85,15,0.33,7,0.15,43,0.93,17,0.37,1,0.02,1,0.02,-,-,4,0.44,-,-,-,-,4,0.44,-,-,-,-
2020,02,徳島県,599,16.19,10,0.43,11,0.48,15,0.65,113,4.91,9,0.39,3,0.13,23,1.00,5,0.22,-,-,1,0.04,-,-,3,0.75,-,-,-,-,6,0.86,-,-,-,-
2020,02,香川県,874,18.60,11,0.39,16,0.57,64,2.29,229,8.18,10,0.36,3,0.11,35,1.25,12,0.43,-,-,1,0.04,-,-,-,-,-,-,1,0.20,3,0.60,-,-,1,0.20
2020,02,愛媛県,1250,20.49,3,0.08,13,0.35,100,2.70,299,8.08,15,0.41,14,0.38,46,1.24,20,0.54,1,0.03,25,0.68,-,-,21,2.63,-,-,-,-,2,0.33,-,-,-,-
2020,02,高知県,949,19.77,6,0.20,15,0.50,74,2.47,75,2.50,8,0.27,2,0.07,18,0.60,8,0.27,2,0.07,3,0.10,-,-,1,0.33,1,0.13,-,-,3,0.38,-,-,1,0.13
2020,02,福岡県,4631,23.51,23,0.19,105,0.88,602,5.02,1084,9.03,132,1.10,56,0.47,129,1.08,67,0.56,8,0.07,10,0.08,-,-,21,0.88,1,0.07,1,0.07,7,0.47,-,-,-,-
2020,02,佐賀県,1007,25.82,2,0.09,25,1.09,100,4.35,132,5.74,18,0.78,28,1.22,42,1.83,15,0.65,1,0.04,1,0.04,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-
2020,02,長崎県,1469,20.99,-,-,41,0.93,61,1.39,241,5.48,49,1.11,10,0.23,48,1.09,15,0.34,2,0.05,1,0.02,-,-,9,1.13,-,-,-,-,6,0.50,-,-,-,-
2020,02,熊本県,1279,15.99,2,0.04,34,0.68,106,2.12,351,7.02,21,0.42,18,0.36,100,2.00,24,0.48,13,0.26,2,0.04,-,-,11,1.38,-,-,-,-,-,-,-,-,-,-
2020,02,大分県,1014,17.48,4,0.11,28,0.78,77,2.14,417,11.58,25,0.69,12,0.33,47,1.31,22,0.61,-,-,8,0.22,-,-,3,0.60,-,-,-,-,4,0.36,-,-,-,-
2020,02,宮崎県,1454,24.64,1,0.03,26,0.72,110,3.06,347,9.64,38,1.06,7,0.19,51,1.42,20,0.56,2,0.06,-,-,-,-,8,1.33,-,-,-,-,-,-,-,-,1,0.14
2020,02,鹿児島県,2182,23.72,10,0.19,95,1.76,97,1.80,522,9.67,35,0.65,8,0.15,52,0.96,27,0.50,3,0.06,2,0.04,-,-,7,1.17,-,-,-,-,2,0.17,-,-,-,-
2020,02,沖縄県,1252,21.59,-,-,17,0.50,86,2.53,84,2.47,27,0.79,3,0.09,2,0.06,14,0.41,3,0.09,4,0.12,-,-,15,1.67,-,-,-,-,5,0.71,-,-,-,-
2020,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
