年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2021,42,鳥取県,-,-,1,0.05,4,0.21,47,2.47,93,4.89,2,0.11,8,0.42,-,-,4,0.21,49,2.58,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,42,島根県,-,-,4,0.17,2,0.09,5,0.22,124,5.39,3,0.13,7,0.30,-,-,8,0.35,39,1.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,42,岡山県,-,-,1,0.02,1,0.02,4,0.07,100,1.85,1,0.02,166,3.07,3,0.06,19,0.35,47,0.87,3,0.06,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
2021,42,広島県,1,0.01,15,0.21,7,0.10,15,0.21,180,2.50,3,0.04,89,1.24,1,0.01,24,0.33,86,1.19,4,0.06,-,-,8,0.42,-,-,-,-,-,-,-,-,-,-
2021,42,山口県,1,0.01,4,0.09,1,0.02,17,0.37,111,2.41,5,0.11,294,6.39,-,-,16,0.35,123,2.67,2,0.04,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-
2021,42,徳島県,-,-,1,0.04,1,0.04,1,0.04,93,4.04,3,0.13,6,0.26,1,0.04,9,0.39,3,0.13,2,0.09,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
2021,42,香川県,-,-,7,0.25,7,0.25,12,0.43,74,2.64,-,-,57,2.04,-,-,14,0.50,34,1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,42,愛媛県,-,-,6,0.16,2,0.05,22,0.59,149,4.03,4,0.11,109,2.95,-,-,18,0.49,31,0.84,1,0.03,-,-,5,0.63,-,-,-,-,-,-,-,-,-,-
2021,42,高知県,-,-,-,-,3,0.11,5,0.18,41,1.46,1,0.04,25,0.89,-,-,9,0.32,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,42,福岡県,-,-,52,0.43,16,0.13,132,1.10,519,4.33,14,0.12,1032,8.60,4,0.03,74,0.62,210,1.75,7,0.06,-,-,8,0.31,-,-,1,0.07,1,0.07,-,-,-,-
2021,42,佐賀県,-,-,35,1.52,1,0.04,14,0.61,35,1.52,1,0.04,222,9.65,-,-,15,0.65,46,2.00,1,0.04,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2021,42,長崎県,1,0.01,6,0.14,7,0.16,115,2.67,85,1.98,1,0.02,294,6.84,-,-,19,0.44,22,0.51,2,0.05,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2021,42,熊本県,-,-,26,0.52,4,0.08,10,0.20,196,3.92,5,0.10,270,5.40,1,0.02,41,0.82,91,1.82,1,0.02,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
2021,42,大分県,-,-,-,-,3,0.08,6,0.17,159,4.42,1,0.03,353,9.81,1,0.03,20,0.56,107,2.97,2,0.06,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2021,42,宮崎県,-,-,21,0.58,7,0.19,31,0.86,147,4.08,6,0.17,312,8.67,1,0.03,19,0.53,55,1.53,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-,-,-
2021,42,鹿児島県,3,0.03,224,4.15,4,0.07,14,0.26,153,2.83,4,0.07,181,3.35,-,-,23,0.43,16,0.30,3,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,42,沖縄県,-,-,122,3.59,11,0.32,19,0.56,34,1.00,3,0.09,11,0.32,-,-,7,0.21,3,0.09,1,0.03,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2021,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
