年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,18,山口県,1,0.01,3,0.07,4,0.09,26,0.57,67,1.46,5,0.11,1,0.02,11,0.24,29,0.63,-,-,5,0.11,-,-,3,0.33,-,-,-,-,2,0.22,-,-,-,-
2020,18,徳島県,-,-,-,-,4,0.17,11,0.48,20,0.87,-,-,4,0.17,-,-,8,0.35,-,-,2,0.09,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
2020,18,香川県,-,-,-,-,7,0.25,13,0.46,49,1.75,3,0.11,2,0.07,3,0.11,10,0.36,1,0.04,2,0.07,1,0.20,-,-,-,-,-,-,3,0.60,-,-,1,0.20
2020,18,愛媛県,1,0.02,1,0.03,6,0.16,44,1.19,84,2.27,3,0.08,2,0.05,10,0.27,20,0.54,-,-,7,0.19,-,-,5,0.63,-,-,-,-,-,-,-,-,-,-
2020,18,高知県,-,-,2,0.07,6,0.21,13,0.46,23,0.82,3,0.11,3,0.11,10,0.36,16,0.57,1,0.04,1,0.04,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
2020,18,福岡県,4,0.02,4,0.03,11,0.09,126,1.05,176,1.47,30,0.25,10,0.08,7,0.06,59,0.49,2,0.02,8,0.07,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-
2020,18,佐賀県,-,-,2,0.09,15,0.65,24,1.04,21,0.91,5,0.22,4,0.17,4,0.17,21,0.91,4,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,18,長崎県,1,0.01,2,0.05,17,0.39,68,1.55,21,0.48,8,0.18,1,0.02,6,0.14,13,0.30,1,0.02,2,0.05,-,-,-,-,-,-,-,-,4,0.33,-,-,-,-
2020,18,熊本県,-,-,-,-,11,0.22,36,0.72,71,1.42,17,0.34,7,0.14,4,0.08,40,0.80,1,0.02,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2020,18,大分県,-,-,-,-,1,0.03,21,0.58,79,2.19,5,0.14,1,0.03,7,0.19,20,0.56,4,0.11,3,0.08,-,-,-,-,-,-,-,-,1,0.09,-,-,-,-
2020,18,宮崎県,-,-,2,0.06,15,0.44,65,1.91,91,2.68,11,0.32,3,0.09,4,0.12,27,0.79,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,18,鹿児島県,1,0.01,10,0.19,38,0.72,43,0.81,199,3.75,6,0.11,17,0.32,10,0.19,31,0.58,1,0.02,2,0.04,-,-,4,0.57,-,-,-,-,-,-,-,-,1,0.08
2020,18,沖縄県,4,0.07,-,-,3,0.09,21,0.62,12,0.35,-,-,-,-,1,0.03,5,0.15,1,0.03,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2020,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
