年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2021,12,千葉県,-,-,1,0.01,8,0.06,72,0.55,200,1.53,29,0.22,3,0.02,1,0.01,35,0.27,1,0.01,6,0.05,-,-,2,0.06,-,-,1,0.11,-,-,-,-,-,-
2021,12,東京都,1,0.00,15,0.06,22,0.09,93,0.36,658,2.57,24,0.09,6,0.02,2,0.01,117,0.46,5,0.02,11,0.04,-,-,3,0.08,-,-,1,0.04,1,0.04,1,0.04,-,-
2021,12,神奈川県,-,-,7,0.03,5,0.02,107,0.49,388,1.76,28,0.13,3,0.01,3,0.01,71,0.32,-,-,8,0.04,-,-,14,0.29,-,-,1,0.09,-,-,-,-,-,-
2021,12,新潟県,2,0.02,-,-,29,0.51,118,2.07,97,1.70,11,0.19,1,0.02,2,0.04,19,0.33,1,0.02,-,-,1,0.10,1,0.10,-,-,-,-,1,0.08,-,-,-,-
2021,12,富山県,-,-,55,1.90,14,0.48,47,1.62,51,1.76,4,0.14,1,0.03,-,-,13,0.45,1,0.03,-,-,-,-,-,-,-,-,-,-,1,0.20,-,-,-,-
2021,12,石川県,-,-,-,-,14,0.48,25,0.86,98,3.38,2,0.07,-,-,-,-,11,0.38,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
2021,12,福井県,-,-,-,-,5,0.22,26,1.13,205,8.91,-,-,-,-,-,-,9,0.39,-,-,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
2021,12,山梨県,-,-,-,-,-,-,5,0.21,27,1.13,2,0.08,-,-,2,0.08,6,0.25,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,長野県,-,-,-,-,2,0.04,38,0.70,111,2.06,6,0.11,-,-,1,0.02,19,0.35,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,岐阜県,3,0.03,1,0.02,7,0.13,17,0.32,46,0.87,1,0.02,-,-,1,0.02,6,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,静岡県,-,-,72,0.82,12,0.14,35,0.40,277,3.15,7,0.08,-,-,-,-,21,0.24,-,-,1,0.01,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-
2021,12,愛知県,-,-,56,0.31,20,0.11,69,0.38,328,1.80,10,0.05,5,0.03,2,0.01,55,0.30,1,0.01,6,0.03,-,-,2,0.06,-,-,-,-,-,-,-,-,-,-
2021,12,三重県,-,-,3,0.07,4,0.09,13,0.30,117,2.66,6,0.14,1,0.02,-,-,16,0.36,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,滋賀県,2,0.03,-,-,7,0.19,21,0.58,87,2.42,2,0.06,-,-,-,-,9,0.25,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,京都府,1,0.01,9,0.12,2,0.03,45,0.58,140,1.82,6,0.08,5,0.06,1,0.01,20,0.26,4,0.05,3,0.04,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
2021,12,大阪府,2,0.01,328,1.66,28,0.14,99,0.50,636,3.23,26,0.13,3,0.02,5,0.03,68,0.35,4,0.02,4,0.02,-,-,8,0.15,-,-,-,-,-,-,-,-,-,-
2021,12,兵庫県,1,0.01,87,0.68,18,0.14,53,0.41,421,3.29,25,0.20,3,0.02,4,0.03,37,0.29,-,-,7,0.05,-,-,7,0.20,1,0.07,3,0.21,-,-,-,-,-,-
2021,12,奈良県,-,-,-,-,12,0.35,17,0.50,85,2.50,3,0.09,-,-,-,-,15,0.44,-,-,-,-,-,-,2,0.20,-,-,-,-,-,-,-,-,-,-
2021,12,和歌山県,-,-,-,-,6,0.20,25,0.83,69,2.30,4,0.13,-,-,-,-,9,0.30,-,-,3,0.10,-,-,-,-,2,0.18,-,-,-,-,-,-,-,-
2021,12,鳥取県,-,-,-,-,3,0.16,50,2.63,33,1.74,4,0.21,-,-,-,-,6,0.32,-,-,-,-,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2021,12,島根県,1,0.03,-,-,1,0.04,10,0.43,156,6.78,3,0.13,-,-,1,0.04,16,0.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,岡山県,1,0.01,-,-,4,0.07,23,0.43,196,3.63,4,0.07,1,0.02,3,0.06,20,0.37,1,0.02,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,広島県,1,0.01,41,0.57,10,0.14,31,0.43,414,5.75,11,0.15,1,0.01,-,-,29,0.40,-,-,2,0.03,-,-,2,0.11,-,-,-,-,1,0.05,-,-,-,-
2021,12,山口県,-,-,19,0.41,6,0.13,23,0.50,124,2.70,5,0.11,-,-,2,0.04,22,0.48,1,0.02,3,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,徳島県,2,0.05,-,-,3,0.13,5,0.22,50,2.17,-,-,-,-,1,0.04,9,0.39,-,-,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2021,12,香川県,1,0.02,1,0.04,11,0.39,11,0.39,118,4.21,-,-,-,-,-,-,7,0.25,29,1.04,-,-,-,-,-,-,-,-,3,0.60,-,-,-,-,-,-
2021,12,愛媛県,2,0.03,-,-,7,0.19,20,0.54,230,6.22,5,0.14,1,0.03,3,0.08,22,0.59,2,0.05,2,0.05,-,-,11,1.38,-,-,-,-,-,-,-,-,-,-
2021,12,高知県,-,-,-,-,3,0.11,7,0.25,62,2.21,2,0.07,-,-,1,0.04,12,0.43,8,0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,福岡県,1,0.01,562,4.68,36,0.30,318,2.65,308,2.57,18,0.15,2,0.02,1,0.01,65,0.54,-,-,4,0.03,-,-,3,0.12,-,-,-,-,-,-,-,-,-,-
2021,12,佐賀県,-,-,123,5.35,4,0.17,24,1.04,17,0.74,3,0.13,1,0.04,-,-,17,0.74,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,12,長崎県,-,-,218,4.95,12,0.27,65,1.48,72,1.64,8,0.18,3,0.07,1,0.02,16,0.36,1,0.02,2,0.05,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2021,12,熊本県,-,-,214,4.28,12,0.24,25,0.50,90,1.80,8,0.16,6,0.12,2,0.04,22,0.44,3,0.06,7,0.14,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
2021,12,大分県,-,-,-,-,8,0.22,20,0.56,123,3.42,13,0.36,-,-,1,0.03,16,0.44,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09,-,-,-,-
2021,12,宮崎県,-,-,188,5.22,11,0.31,40,1.11,191,5.31,4,0.11,2,0.06,-,-,25,0.69,-,-,2,0.06,-,-,1,0.17,-,-,-,-,-,-,-,-,-,-
2021,12,鹿児島県,-,-,8,0.15,43,0.80,42,0.78,261,4.83,11,0.20,3,0.06,-,-,23,0.43,1,0.02,2,0.04,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
2021,12,沖縄県,-,-,4,0.12,5,0.15,39,1.15,45,1.32,8,0.24,4,0.12,-,-,7,0.21,-,-,-,-,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2021,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
