年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,17,群馬県,-,-,2,0.04,1,0.02,4,0.07,227,4.20,2,0.04,20,0.37,2,0.04,24,0.44,2,0.04,4,0.07,-,-,1,0.07,-,-,-,-,-,-,-,-,-,-
2022,17,埼玉県,-,-,7,0.05,12,0.08,7,0.05,559,3.63,14,0.09,6,0.04,3,0.02,76,0.49,4,0.03,4,0.03,1,0.02,6,0.15,-,-,1,0.09,-,-,-,-,-,-
2022,17,千葉県,-,-,3,0.03,3,0.03,21,0.18,438,3.71,18,0.15,10,0.08,3,0.03,47,0.40,2,0.02,3,0.03,-,-,3,0.11,-,-,-,-,-,-,-,-,-,-
2022,17,東京都,-,-,16,0.07,14,0.06,26,0.11,1088,4.44,12,0.05,24,0.10,3,0.01,108,0.44,1,0.00,9,0.04,-,-,6,0.16,-,-,1,0.04,-,-,-,-,-,-
2022,17,神奈川県,1,0.00,5,0.02,11,0.05,35,0.17,775,3.74,6,0.03,7,0.03,2,0.01,84,0.41,-,-,8,0.04,1,0.02,10,0.21,1,0.09,1,0.09,-,-,-,-,3,0.27
2022,17,新潟県,-,-,-,-,14,0.25,39,0.68,89,1.56,3,0.05,16,0.28,3,0.05,13,0.23,1,0.02,1,0.02,2,0.20,-,-,1,0.08,-,-,1,0.08,-,-,-,-
2022,17,富山県,-,-,10,0.34,2,0.07,8,0.28,222,7.66,14,0.48,2,0.07,1,0.03,11,0.38,-,-,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,17,石川県,-,-,1,0.03,5,0.17,3,0.10,150,5.17,4,0.14,1,0.03,-,-,9,0.31,-,-,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,17,福井県,-,-,9,0.39,5,0.22,11,0.48,82,3.57,1,0.04,45,1.96,-,-,13,0.57,-,-,-,-,-,-,1,0.33,-,-,-,-,1,0.17,-,-,-,-
2022,17,山梨県,-,-,-,-,-,-,-,-,74,3.08,-,-,-,-,-,-,5,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,長野県,2,0.02,7,0.13,-,-,4,0.07,286,5.30,4,0.07,1,0.02,-,-,20,0.37,2,0.04,1,0.02,-,-,2,0.18,-,-,-,-,-,-,-,-,-,-
2022,17,岐阜県,-,-,41,0.77,8,0.15,3,0.06,178,3.36,1,0.02,1,0.02,-,-,7,0.13,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,静岡県,-,-,23,0.26,3,0.03,9,0.10,271,3.04,6,0.07,9,0.10,1,0.01,45,0.51,1,0.01,2,0.02,-,-,4,0.18,1,0.10,1,0.10,-,-,-,-,-,-
2022,17,愛知県,-,-,86,0.47,9,0.05,68,0.37,559,3.07,7,0.04,7,0.04,1,0.01,33,0.18,4,0.02,2,0.01,-,-,5,0.14,-,-,1,0.07,-,-,-,-,-,-
2022,17,三重県,-,-,4,0.09,12,0.27,7,0.16,133,2.96,4,0.09,7,0.16,-,-,14,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,滋賀県,-,-,2,0.06,2,0.06,5,0.14,95,2.64,4,0.11,2,0.06,-,-,11,0.31,1,0.03,1,0.03,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
2022,17,京都府,-,-,3,0.04,15,0.21,24,0.33,165,2.29,7,0.10,9,0.13,-,-,17,0.24,6,0.08,1,0.01,-,-,3,0.18,-,-,-,-,-,-,-,-,-,-
2022,17,大阪府,-,-,49,0.25,36,0.18,46,0.23,592,3.01,7,0.04,11,0.06,2,0.01,73,0.37,1,0.01,6,0.03,-,-,2,0.04,-,-,1,0.06,-,-,-,-,-,-
2022,17,兵庫県,-,-,-,-,17,0.13,25,0.19,494,3.83,9,0.07,10,0.08,1,0.01,52,0.40,3,0.02,2,0.02,-,-,5,0.14,-,-,-,-,-,-,-,-,-,-
2022,17,奈良県,-,-,-,-,4,0.12,-,-,100,2.94,2,0.06,5,0.15,-,-,6,0.18,-,-,-,-,-,-,2,0.20,-,-,-,-,-,-,-,-,-,-
2022,17,和歌山県,-,-,-,-,5,0.17,5,0.17,67,2.23,1,0.03,1,0.03,-,-,10,0.33,-,-,1,0.03,-,-,1,0.25,-,-,-,-,1,0.09,-,-,-,-
2022,17,鳥取県,-,-,-,-,3,0.16,17,0.89,87,4.58,-,-,3,0.16,-,-,10,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,島根県,-,-,14,0.64,4,0.18,4,0.18,118,5.36,2,0.09,3,0.14,-,-,11,0.50,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,岡山県,2,0.02,1,0.02,12,0.22,4,0.07,243,4.50,1,0.02,4,0.07,1,0.02,19,0.35,-,-,4,0.07,1,0.08,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,広島県,-,-,13,0.18,12,0.17,12,0.17,282,3.92,4,0.06,38,0.53,1,0.01,27,0.38,1,0.01,2,0.03,-,-,1,0.05,-,-,-,-,-,-,-,-,-,-
2022,17,山口県,-,-,5,0.11,8,0.18,25,0.56,196,4.36,5,0.11,2,0.04,-,-,15,0.33,-,-,1,0.02,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2022,17,徳島県,-,-,1,0.04,1,0.04,2,0.09,65,2.83,1,0.04,-,-,-,-,6,0.26,2,0.09,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,香川県,-,-,1,0.04,1,0.04,1,0.04,87,3.11,1,0.04,1,0.04,-,-,13,0.46,1,0.04,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,17,愛媛県,1,0.02,3,0.08,5,0.14,9,0.25,203,5.64,4,0.11,-,-,-,-,25,0.69,-,-,1,0.03,-,-,10,1.43,-,-,-,-,-,-,-,-,-,-
2022,17,高知県,-,-,1,0.04,8,0.29,6,0.21,72,2.57,1,0.04,2,0.07,1,0.04,8,0.29,-,-,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
2022,17,福岡県,-,-,16,0.13,24,0.20,92,0.77,642,5.35,21,0.18,6,0.05,-,-,73,0.61,3,0.03,3,0.03,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-
2022,17,佐賀県,-,-,3,0.14,6,0.29,4,0.19,69,3.29,-,-,2,0.10,-,-,10,0.48,-,-,-,-,-,-,4,1.00,-,-,-,-,-,-,-,-,-,-
2022,17,長崎県,-,-,7,0.16,18,0.41,17,0.39,103,2.34,1,0.02,1,0.02,-,-,13,0.30,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2022,17,熊本県,1,0.01,-,-,7,0.14,7,0.14,302,6.04,5,0.10,3,0.06,-,-,33,0.66,1,0.02,1,0.02,-,-,3,0.33,-,-,2,0.13,-,-,-,-,-,-
2022,17,大分県,-,-,-,-,1,0.03,10,0.28,276,7.67,3,0.08,4,0.11,-,-,25,0.69,1,0.03,2,0.06,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,17,宮崎県,-,-,42,1.17,9,0.25,12,0.33,211,5.86,-,-,3,0.08,1,0.03,21,0.58,-,-,2,0.06,-,-,2,0.33,-,-,-,-,-,-,-,-,-,-
2022,17,鹿児島県,-,-,3,0.06,27,0.51,14,0.26,303,5.72,4,0.08,46,0.87,-,-,36,0.68,8,0.15,5,0.09,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
2022,17,沖縄県,-,-,-,-,4,0.12,14,0.41,69,2.03,3,0.09,102,3.00,1,0.03,11,0.32,2,0.06,5,0.15,-,-,5,0.56,-,-,-,-,-,-,-,-,1,0.14
2022,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
