年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,13,島根県,13,0.34,3,0.13,1,0.04,22,0.96,65,2.83,5,0.22,-,-,4,0.17,11,0.48,-,-,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
2020,13,岡山県,82,0.98,2,0.04,13,0.24,48,0.89,178,3.30,7,0.13,-,-,21,0.39,9,0.17,-,-,2,0.04,-,-,4,0.33,-,-,-,-,-,-,-,-,-,-
2020,13,広島県,23,0.20,6,0.08,19,0.27,95,1.34,169,2.38,12,0.17,-,-,10,0.14,20,0.28,-,-,5,0.07,1,0.05,7,0.37,-,-,-,-,4,0.19,-,-,-,-
2020,13,山口県,3,0.04,20,0.43,20,0.43,68,1.48,96,2.09,9,0.20,3,0.07,19,0.41,17,0.37,-,-,1,0.02,-,-,1,0.11,-,-,-,-,2,0.22,-,-,-,-
2020,13,徳島県,-,-,-,-,1,0.04,14,0.61,49,2.13,2,0.09,1,0.04,3,0.13,6,0.26,-,-,1,0.04,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-
2020,13,香川県,9,0.19,-,-,5,0.18,49,1.75,132,4.71,10,0.36,-,-,7,0.25,13,0.46,1,0.04,1,0.04,-,-,1,0.20,-,-,-,-,1,0.20,-,-,-,-
2020,13,愛媛県,11,0.18,1,0.03,2,0.05,63,1.70,148,4.00,11,0.30,4,0.11,20,0.54,13,0.35,-,-,6,0.16,-,-,6,0.75,-,-,-,-,3,0.50,-,-,-,-
2020,13,高知県,6,0.13,5,0.17,4,0.13,33,1.10,48,1.60,7,0.23,12,0.40,7,0.23,9,0.30,-,-,3,0.10,-,-,-,-,-,-,-,-,5,0.63,-,-,-,-
2020,13,福岡県,32,0.17,23,0.20,31,0.26,377,3.22,369,3.15,58,0.50,33,0.28,31,0.26,53,0.45,2,0.02,10,0.09,-,-,3,0.12,-,-,-,-,3,0.21,-,-,-,-
2020,13,佐賀県,1,0.03,3,0.13,4,0.17,60,2.61,36,1.57,10,0.43,10,0.43,8,0.35,12,0.52,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,13,長崎県,21,0.30,5,0.11,9,0.20,126,2.86,63,1.43,21,0.48,8,0.18,11,0.25,13,0.30,1,0.02,2,0.05,1,0.13,4,0.50,-,-,-,-,5,0.42,-,-,-,-
2020,13,熊本県,4,0.05,15,0.30,20,0.40,112,2.24,133,2.66,21,0.42,19,0.38,25,0.50,23,0.46,1,0.02,4,0.08,-,-,6,0.67,-,-,-,-,4,0.27,1,0.07,-,-
2020,13,大分県,-,-,3,0.08,8,0.22,44,1.22,136,3.78,14,0.39,2,0.06,30,0.83,9,0.25,-,-,3,0.08,-,-,1,0.20,-,-,-,-,1,0.09,-,-,-,-
2020,13,宮崎県,5,0.08,4,0.11,22,0.61,92,2.56,174,4.83,9,0.25,-,-,21,0.58,22,0.61,-,-,3,0.08,-,-,2,0.33,-,-,-,-,-,-,-,-,-,-
2020,13,鹿児島県,6,0.07,11,0.21,33,0.62,88,1.66,229,4.32,17,0.32,15,0.28,20,0.38,29,0.55,-,-,8,0.15,-,-,3,0.43,-,-,-,-,1,0.08,-,-,1,0.08
2020,13,沖縄県,44,0.76,-,-,8,0.24,83,2.44,66,1.94,17,0.50,2,0.06,1,0.03,12,0.35,6,0.18,-,-,-,-,5,0.56,-,-,1,0.14,2,0.29,-,-,1,0.14
2020,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
