年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,14,岡山県,1,0.01,1,0.02,1,0.02,13,0.24,175,3.24,6,0.11,1,0.02,-,-,12,0.22,1,0.02,3,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,14,広島県,-,-,2,0.03,9,0.13,5,0.07,225,3.13,3,0.04,10,0.14,-,-,15,0.21,8,0.11,2,0.03,-,-,8,0.42,-,-,-,-,-,-,-,-,-,-
2022,14,山口県,-,-,-,-,6,0.13,21,0.47,215,4.78,4,0.09,-,-,-,-,14,0.31,1,0.02,1,0.02,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2022,14,徳島県,-,-,-,-,1,0.04,-,-,47,2.04,1,0.04,1,0.04,-,-,7,0.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,14,香川県,-,-,-,-,1,0.04,6,0.21,112,4.00,2,0.07,-,-,2,0.07,16,0.57,-,-,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,14,愛媛県,1,0.02,16,0.44,3,0.08,11,0.31,166,4.61,3,0.08,1,0.03,-,-,11,0.31,-,-,-,-,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2022,14,高知県,-,-,-,-,2,0.07,4,0.14,41,1.46,2,0.07,1,0.04,1,0.04,10,0.36,-,-,-,-,-,-,1,0.33,-,-,-,-,1,0.13,-,-,-,-
2022,14,福岡県,-,-,22,0.18,22,0.18,55,0.46,570,4.75,11,0.09,5,0.04,4,0.03,73,0.61,-,-,2,0.02,-,-,8,0.31,-,-,-,-,1,0.07,-,-,-,-
2022,14,佐賀県,-,-,10,0.43,4,0.17,7,0.30,52,2.26,-,-,-,-,1,0.04,14,0.61,-,-,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2022,14,長崎県,-,-,11,0.25,10,0.23,28,0.64,116,2.64,3,0.07,-,-,-,-,21,0.48,-,-,1,0.02,-,-,3,0.38,1,0.08,-,-,-,-,-,-,-,-
2022,14,熊本県,-,-,3,0.06,5,0.10,2,0.04,243,4.86,2,0.04,1,0.02,1,0.02,27,0.54,1,0.02,-,-,-,-,3,0.33,-,-,-,-,1,0.07,-,-,-,-
2022,14,大分県,-,-,3,0.08,1,0.03,6,0.17,176,4.89,1,0.03,3,0.08,2,0.06,18,0.50,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,14,宮崎県,1,0.02,63,1.75,6,0.17,9,0.25,238,6.61,1,0.03,-,-,1,0.03,18,0.50,4,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,14,鹿児島県,-,-,4,0.08,12,0.23,5,0.09,294,5.55,7,0.13,16,0.30,2,0.04,15,0.28,-,-,1,0.02,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-
2022,14,沖縄県,-,-,-,-,6,0.18,8,0.24,45,1.32,3,0.09,55,1.62,1,0.03,6,0.18,6,0.18,2,0.06,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
2022,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
