年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,02,三重県,-,-,-,-,8,0.18,5,0.11,352,8.00,5,0.11,15,0.34,-,-,21,0.48,2,0.05,1,0.02,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-
2022,02,滋賀県,-,-,2,0.06,1,0.03,12,0.33,242,6.72,2,0.06,7,0.19,1,0.03,30,0.83,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,02,京都府,9,0.07,5,0.07,15,0.20,27,0.36,458,6.03,6,0.08,19,0.25,1,0.01,10,0.13,1,0.01,4,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,02,大阪府,5,0.02,49,0.25,37,0.19,64,0.32,1447,7.35,18,0.09,49,0.25,1,0.01,48,0.24,2,0.01,4,0.02,-,-,5,0.10,-,-,-,-,-,-,-,-,-,-
2022,02,兵庫県,2,0.01,26,0.20,22,0.17,26,0.20,1238,9.75,11,0.09,17,0.13,3,0.02,44,0.35,4,0.03,2,0.02,-,-,3,0.09,-,-,-,-,-,-,-,-,-,-
2022,02,奈良県,-,-,1,0.03,6,0.18,29,0.85,238,7.00,1,0.03,8,0.24,-,-,9,0.26,1,0.03,-,-,-,-,5,0.50,-,-,-,-,-,-,-,-,-,-
2022,02,和歌山県,-,-,1,0.03,6,0.20,8,0.27,195,6.50,3,0.10,7,0.23,-,-,5,0.17,-,-,3,0.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,02,鳥取県,1,0.03,-,-,4,0.21,34,1.79,89,4.68,1,0.05,42,2.21,1,0.05,6,0.32,5,0.26,-,-,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2022,02,島根県,-,-,-,-,2,0.09,7,0.30,68,2.96,1,0.04,62,2.70,-,-,6,0.26,5,0.22,1,0.04,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
2022,02,岡山県,1,0.01,-,-,5,0.09,4,0.07,377,6.98,10,0.19,13,0.24,-,-,13,0.24,3,0.06,1,0.02,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
2022,02,広島県,1,0.01,55,0.76,17,0.24,17,0.24,565,7.85,2,0.03,61,0.85,-,-,17,0.24,5,0.07,2,0.03,-,-,5,0.26,-,-,-,-,-,-,-,-,-,-
2022,02,山口県,-,-,10,0.22,5,0.11,33,0.72,249,5.41,6,0.13,9,0.20,1,0.02,11,0.24,3,0.07,1,0.02,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2022,02,徳島県,-,-,2,0.09,6,0.26,5,0.22,143,6.22,-,-,17,0.74,-,-,8,0.35,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,02,香川県,-,-,1,0.04,5,0.18,7,0.25,221,7.89,4,0.14,14,0.50,-,-,13,0.46,2,0.07,1,0.04,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,02,愛媛県,1,0.02,-,-,6,0.16,15,0.41,311,8.41,2,0.05,8,0.22,-,-,10,0.27,2,0.05,1,0.03,-,-,3,0.38,-,-,-,-,-,-,-,-,2,0.33
2022,02,高知県,1,0.02,-,-,4,0.14,12,0.43,131,4.68,2,0.07,1,0.04,-,-,5,0.18,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,02,福岡県,1,0.01,150,1.25,32,0.27,168,1.40,1162,9.68,13,0.11,27,0.23,2,0.02,63,0.53,-,-,5,0.04,-,-,3,0.12,-,-,-,-,-,-,-,-,-,-
2022,02,佐賀県,-,-,33,1.43,5,0.22,16,0.70,257,11.17,3,0.13,11,0.48,-,-,15,0.65,-,-,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2022,02,長崎県,-,-,130,2.95,11,0.25,84,1.91,341,7.75,5,0.11,5,0.11,-,-,13,0.30,1,0.02,-,-,-,-,4,0.50,-,-,-,-,-,-,-,-,-,-
2022,02,熊本県,1,0.01,99,2.02,6,0.12,10,0.20,612,12.49,7,0.14,33,0.67,-,-,26,0.53,17,0.35,-,-,-,-,13,1.44,-,-,-,-,-,-,-,-,-,-
2022,02,大分県,1,0.02,6,0.17,5,0.14,8,0.22,399,11.08,5,0.14,22,0.61,-,-,17,0.47,1,0.03,-,-,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-
2022,02,宮崎県,-,-,70,1.94,11,0.31,66,1.83,443,12.31,7,0.19,10,0.28,2,0.06,19,0.53,3,0.08,4,0.11,-,-,5,0.83,-,-,-,-,-,-,-,-,-,-
2022,02,鹿児島県,3,0.03,81,1.53,36,0.68,22,0.42,463,8.74,5,0.09,135,2.55,1,0.02,19,0.36,20,0.38,1,0.02,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
2022,02,沖縄県,-,-,31,0.94,4,0.12,32,0.97,49,1.48,5,0.15,39,1.18,-,-,7,0.21,10,0.30,-,-,-,-,2,0.22,1,0.14,-,-,-,-,-,-,-,-
2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
