年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,36,香川県,-,-,-,-,12,0.43,11,0.39,95,3.39,2,0.07,2,0.07,-,-,19,0.68,10,0.36,2,0.07,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2020,36,愛媛県,-,-,-,-,5,0.14,28,0.76,108,2.92,3,0.08,2,0.05,-,-,34,0.92,7,0.19,4,0.11,-,-,10,1.25,-,-,-,-,-,-,-,-,-,-
2020,36,高知県,-,-,1,0.04,4,0.14,15,0.54,37,1.32,5,0.18,40,1.43,2,0.07,6,0.21,2,0.07,1,0.04,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
2020,36,福岡県,-,-,1,0.01,20,0.17,232,1.93,328,2.73,12,0.10,31,0.26,1,0.01,89,0.74,225,1.88,5,0.04,-,-,2,0.08,-,-,1,0.07,-,-,-,-,-,-
2020,36,佐賀県,-,-,1,0.04,1,0.04,26,1.13,19,0.83,2,0.09,2,0.09,-,-,12,0.52,64,2.78,-,-,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
2020,36,長崎県,-,-,-,-,4,0.09,60,1.36,52,1.18,5,0.11,4,0.09,1,0.02,19,0.43,39,0.89,4,0.09,-,-,-,-,1,0.08,1,0.08,5,0.42,-,-,-,-
2020,36,熊本県,-,-,-,-,6,0.12,25,0.50,117,2.34,13,0.26,33,0.66,1,0.02,29,0.58,130,2.60,2,0.04,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
2020,36,大分県,-,-,-,-,7,0.19,10,0.28,136,3.78,6,0.17,7,0.19,1,0.03,23,0.64,78,2.17,3,0.08,-,-,6,1.20,-,-,-,-,-,-,-,-,-,-
2020,36,宮崎県,-,-,1,0.03,19,0.53,58,1.61,152,4.22,4,0.11,17,0.47,-,-,28,0.78,40,1.11,4,0.11,-,-,2,0.33,-,-,-,-,-,-,-,-,-,-
2020,36,鹿児島県,-,-,118,2.23,20,0.38,39,0.74,143,2.70,7,0.13,66,1.25,1,0.02,29,0.55,78,1.47,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,36,沖縄県,1,0.02,11,0.32,9,0.26,27,0.79,26,0.76,4,0.12,12,0.35,1,0.03,6,0.18,7,0.21,7,0.21,-,-,1,0.11,1,0.14,-,-,-,-,-,-,-,-
2020,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
