年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,33,広島県,-,-,150,2.11,11,0.15,4,0.06,124,1.75,8,0.11,97,1.37,-,-,11,0.15,12,0.17,3,0.04,-,-,4,0.21,-,-,-,-,-,-,-,-,-,-
2022,33,山口県,1,0.02,107,2.38,2,0.04,12,0.27,72,1.60,1,0.02,16,0.36,-,-,12,0.27,20,0.44,-,-,-,-,2,0.22,1,0.11,-,-,-,-,-,-,-,-
2022,33,徳島県,-,-,55,2.39,4,0.17,-,-,65,2.83,-,-,15,0.65,-,-,8,0.35,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,33,香川県,-,-,29,1.04,3,0.11,1,0.04,65,2.32,2,0.07,18,0.64,-,-,7,0.25,5,0.18,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,33,愛媛県,-,-,82,2.22,3,0.08,1,0.03,76,2.05,3,0.08,24,0.65,-,-,17,0.46,4,0.11,1,0.03,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2022,33,高知県,-,-,31,1.11,7,0.25,2,0.07,42,1.50,3,0.11,18,0.64,-,-,7,0.25,8,0.29,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
2022,33,福岡県,25,0.13,166,1.38,17,0.14,32,0.27,338,2.82,11,0.09,91,0.76,-,-,31,0.26,22,0.18,6,0.05,-,-,3,0.12,-,-,1,0.07,-,-,-,-,-,-
2022,33,佐賀県,8,0.21,54,2.35,4,0.17,1,0.04,28,1.22,-,-,8,0.35,-,-,8,0.35,8,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,33,長崎県,2,0.03,5,0.11,2,0.05,42,0.95,54,1.23,4,0.09,79,1.80,1,0.02,11,0.25,7,0.16,-,-,1,0.13,2,0.25,1,0.08,-,-,-,-,-,-,-,-
2022,33,熊本県,10,0.13,22,0.44,4,0.08,6,0.12,188,3.76,1,0.02,35,0.70,-,-,32,0.64,8,0.16,-,-,-,-,6,0.67,1,0.07,-,-,-,-,-,-,-,-
2022,33,大分県,-,-,97,2.69,4,0.11,11,0.31,147,4.08,5,0.14,37,1.03,-,-,10,0.28,5,0.14,3,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,33,宮崎県,1,0.02,16,0.44,6,0.17,6,0.17,139,3.86,4,0.11,32,0.89,-,-,18,0.50,3,0.08,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-,-,-
2022,33,鹿児島県,-,-,13,0.24,5,0.09,6,0.11,129,2.39,2,0.04,76,1.41,-,-,17,0.31,13,0.24,2,0.04,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
2022,33,沖縄県,18,0.32,17,0.50,4,0.12,23,0.68,54,1.59,3,0.09,49,1.44,1,0.03,6,0.18,6,0.18,-,-,-,-,6,0.67,1,0.14,-,-,-,-,-,-,-,-
2022,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
