年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,29,大阪府,104,0.35,1428,7.29,63,0.32,43,0.22,632,3.22,6,0.03,92,0.47,2,0.01,63,0.32,27,0.14,10,0.05,-,-,11,0.21,-,-,1,0.06,-,-,-,-,-,-
2022,29,兵庫県,9,0.05,694,5.38,37,0.29,41,0.32,464,3.60,4,0.03,95,0.74,3,0.02,24,0.19,20,0.16,2,0.02,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-
2022,29,奈良県,2,0.04,175,5.15,5,0.15,5,0.15,123,3.62,2,0.06,10,0.29,2,0.06,13,0.38,2,0.06,1,0.03,-,-,1,0.10,-,-,-,-,-,-,-,-,-,-
2022,29,和歌山県,-,-,77,2.57,8,0.27,4,0.13,61,2.03,-,-,3,0.10,-,-,10,0.33,1,0.03,1,0.03,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
2022,29,鳥取県,1,0.03,15,0.79,5,0.26,10,0.53,50,2.63,-,-,13,0.68,-,-,7,0.37,16,0.84,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,29,島根県,-,-,49,2.13,2,0.09,2,0.09,69,3.00,-,-,30,1.30,-,-,9,0.39,3,0.13,1,0.04,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-
2022,29,岡山県,2,0.02,44,0.81,8,0.15,10,0.19,230,4.26,2,0.04,16,0.30,3,0.06,16,0.30,22,0.41,3,0.06,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-
2022,29,広島県,1,0.01,200,2.78,19,0.26,12,0.17,303,4.21,4,0.06,191,2.65,3,0.04,24,0.33,42,0.58,2,0.03,-,-,8,0.42,-,-,2,0.10,-,-,-,-,-,-
2022,29,山口県,-,-,71,1.58,2,0.04,17,0.38,105,2.33,3,0.07,30,0.67,1,0.02,15,0.33,11,0.24,1,0.02,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2022,29,徳島県,-,-,18,0.82,6,0.27,1,0.05,68,3.09,5,0.23,8,0.36,-,-,7,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,29,香川県,-,-,6,0.21,11,0.39,2,0.07,100,3.57,1,0.04,11,0.39,-,-,13,0.46,1,0.04,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,29,愛媛県,-,-,191,5.16,14,0.38,9,0.24,169,4.57,3,0.08,7,0.19,-,-,14,0.38,2,0.05,1,0.03,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
2022,29,高知県,-,-,20,0.71,10,0.36,4,0.14,59,2.11,6,0.21,2,0.07,1,0.04,10,0.36,9,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,29,福岡県,10,0.05,288,2.40,23,0.19,56,0.47,484,4.03,7,0.06,51,0.43,1,0.01,55,0.46,23,0.19,8,0.07,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-
2022,29,佐賀県,-,-,29,1.26,7,0.30,-,-,39,1.70,1,0.04,32,1.39,-,-,9,0.39,5,0.22,-,-,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
2022,29,長崎県,-,-,6,0.14,12,0.27,27,0.61,68,1.55,2,0.05,52,1.18,-,-,15,0.34,1,0.02,1,0.02,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2022,29,熊本県,-,-,4,0.08,9,0.18,9,0.18,153,3.06,1,0.02,79,1.58,1,0.02,32,0.64,13,0.26,1,0.02,-,-,9,1.00,-,-,-,-,-,-,-,-,-,-
2022,29,大分県,-,-,184,5.11,8,0.22,23,0.64,225,6.25,5,0.14,55,1.53,-,-,26,0.72,7,0.19,3,0.08,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,29,宮崎県,-,-,30,0.83,9,0.25,8,0.22,145,4.03,9,0.25,85,2.36,-,-,19,0.53,6,0.17,-,-,2,0.33,1,0.17,-,-,-,-,-,-,-,-,-,-
2022,29,鹿児島県,-,-,8,0.15,18,0.33,6,0.11,197,3.65,2,0.04,123,2.28,-,-,10,0.19,25,0.46,2,0.04,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
2022,29,沖縄県,11,0.19,5,0.15,4,0.12,20,0.59,99,2.91,4,0.12,64,1.88,-,-,7,0.21,4,0.12,-,-,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
2022,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
