年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,19,長野県,-,-,-,-,-,-,10,0.19,40,0.74,3,0.06,5,0.09,5,0.09,7,0.13,2,0.04,3,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,岐阜県,1,0.01,-,-,1,0.02,8,0.15,15,0.29,3,0.06,-,-,1,0.02,8,0.15,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2020,19,静岡県,-,-,-,-,8,0.09,17,0.19,69,0.78,3,0.03,3,0.03,5,0.06,19,0.21,-,-,3,0.03,-,-,-,-,-,-,1,0.10,1,0.10,-,-,-,-
2020,19,愛知県,-,-,1,0.01,8,0.04,76,0.42,96,0.53,6,0.03,3,0.02,-,-,28,0.15,-,-,3,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,三重県,-,-,-,-,6,0.13,9,0.20,30,0.67,7,0.16,1,0.02,8,0.18,6,0.13,-,-,4,0.09,-,-,-,-,-,-,-,-,2,0.22,-,-,-,-
2020,19,滋賀県,-,-,-,-,-,-,10,0.29,17,0.49,-,-,3,0.09,-,-,11,0.31,-,-,1,0.03,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2020,19,京都府,1,0.01,-,-,3,0.04,27,0.36,41,0.54,4,0.05,7,0.09,5,0.07,16,0.21,-,-,1,0.01,-,-,-,-,-,-,-,-,3,0.43,-,-,-,-
2020,19,大阪府,1,0.00,-,-,6,0.03,60,0.31,123,0.63,15,0.08,4,0.02,6,0.03,45,0.23,3,0.02,10,0.05,1,0.02,3,0.06,-,-,-,-,-,-,-,-,-,-
2020,19,兵庫県,-,-,1,0.01,5,0.04,17,0.13,87,0.67,10,0.08,2,0.02,5,0.04,19,0.15,-,-,3,0.02,1,0.03,3,0.09,-,-,-,-,1,0.07,-,-,-,-
2020,19,奈良県,-,-,-,-,8,0.24,7,0.21,12,0.35,-,-,-,-,3,0.09,-,-,4,0.12,-,-,-,-,3,0.30,-,-,-,-,-,-,-,-,-,-
2020,19,和歌山県,-,-,-,-,5,0.17,11,0.37,31,1.03,4,0.13,-,-,-,-,15,0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,鳥取県,-,-,-,-,6,0.32,33,1.74,18,0.95,2,0.11,-,-,3,0.16,7,0.37,-,-,1,0.05,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2020,19,島根県,-,-,-,-,1,0.04,11,0.48,25,1.09,2,0.09,-,-,4,0.17,8,0.35,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,岡山県,-,-,1,0.02,3,0.06,14,0.26,42,0.78,3,0.06,4,0.07,5,0.09,7,0.13,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,広島県,-,-,-,-,7,0.10,26,0.37,77,1.10,2,0.03,1,0.01,4,0.06,18,0.26,1,0.01,6,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,山口県,-,-,-,-,8,0.17,17,0.37,48,1.04,1,0.02,3,0.07,5,0.11,19,0.41,-,-,1,0.02,-,-,1,0.11,-,-,-,-,1,0.11,-,-,-,-
2020,19,徳島県,-,-,2,0.09,1,0.04,5,0.22,13,0.57,4,0.17,2,0.09,1,0.04,8,0.35,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2020,19,香川県,-,-,-,-,1,0.04,-,-,29,1.04,1,0.04,-,-,5,0.18,12,0.43,-,-,2,0.07,-,-,-,-,-,-,-,-,1,0.20,-,-,-,-
2020,19,愛媛県,1,0.02,1,0.03,2,0.05,27,0.73,40,1.08,5,0.14,-,-,5,0.14,19,0.51,-,-,2,0.05,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-
2020,19,高知県,-,-,1,0.04,3,0.11,7,0.25,15,0.54,1,0.04,2,0.07,5,0.18,11,0.39,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,福岡県,3,0.02,3,0.03,7,0.06,89,0.74,157,1.31,16,0.13,10,0.08,7,0.06,40,0.33,5,0.04,8,0.07,-,-,-,-,1,0.07,1,0.07,1,0.07,-,-,-,-
2020,19,佐賀県,-,-,-,-,7,0.30,15,0.65,9,0.39,2,0.09,1,0.04,1,0.04,11,0.48,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,長崎県,-,-,-,-,6,0.14,42,0.95,27,0.61,9,0.20,4,0.09,10,0.23,13,0.30,3,0.07,2,0.05,-,-,-,-,-,-,-,-,2,0.17,-,-,-,-
2020,19,熊本県,-,-,-,-,7,0.14,17,0.34,42,0.84,10,0.20,8,0.16,4,0.08,18,0.36,3,0.06,4,0.08,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
2020,19,大分県,-,-,1,0.03,6,0.17,16,0.44,63,1.75,3,0.08,1,0.03,2,0.06,14,0.39,1,0.03,4,0.11,-,-,3,0.60,-,-,-,-,1,0.09,-,-,-,-
2020,19,宮崎県,-,-,-,-,8,0.23,29,0.83,74,2.11,2,0.06,1,0.03,4,0.11,26,0.74,3,0.09,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,19,鹿児島県,-,-,2,0.04,33,0.62,34,0.64,117,2.21,11,0.21,15,0.28,9,0.17,24,0.45,2,0.04,3,0.06,-,-,2,0.29,-,-,-,-,-,-,-,-,3,0.25
2020,19,沖縄県,1,0.02,-,-,2,0.06,15,0.44,31,0.91,7,0.21,4,0.12,-,-,6,0.18,2,0.06,-,-,-,-,2,0.22,-,-,1,0.14,-,-,-,-,-,-
2020,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
